Date,SolarCity
2013-01-04,16
2013-01-05,16
2013-01-06,16
2013-01-07,16
2013-01-08,16
2013-01-09,16
2013-01-10,16
2013-01-11,16
2013-01-12,16
2013-01-13,15
2013-01-14,15
2013-01-15,14
2013-01-16,14
2013-01-17,13
2013-01-18,13
2013-01-19,13
2013-01-20,13
2013-01-21,13
2013-01-22,13
2013-01-23,13
2013-01-24,13
2013-01-25,13
2013-01-26,13
2013-01-27,13
2013-01-28,13
2013-01-29,13
2013-01-30,13
2013-01-31,13
2013-02-01,13
2013-02-02,13
2013-02-03,13
2013-02-04,13
2013-02-05,13
2013-02-06,13
2013-02-07,13
2013-02-08,13
2013-02-09,13
2013-02-10,13
2013-02-11,13
2013-02-12,13
2013-02-13,13
2013-02-14,13
2013-02-15,13
2013-02-16,13
2013-02-17,13
2013-02-18,13
2013-02-19,13
2013-02-20,13
2013-02-21,13
2013-02-22,13
2013-02-23,14
2013-02-24,14
2013-02-25,14
2013-02-26,14
2013-02-27,14
2013-02-28,14
2013-03-01,14
2013-03-02,14
2013-03-03,15
2013-03-04,16
2013-03-05,17
2013-03-06,18
2013-03-07,19
2013-03-08,20
2013-03-09,22
2013-03-10,18
2013-03-11,15
2013-03-12,12
2013-03-13,9
2013-03-14,6
2013-03-15,3
2013-03-16,0
2013-03-17,0
2013-03-18,0
2013-03-19,0
2013-03-20,0
2013-03-21,0
2013-03-22,0
2013-03-23,0
2013-03-24,0
2013-03-25,0
2013-03-26,0
2013-03-27,0
2013-03-28,0
2013-03-29,0
2013-03-30,0
2013-03-31,0
2013-04-07,0
2013-04-08,0
2013-04-09,0
2013-04-10,0
2013-04-11,0
2013-04-12,0
2013-04-13,0
2013-04-14,0
2013-04-15,0
2013-04-16,0
2013-04-17,0
2013-04-18,0
2013-04-19,0
2013-04-20,0
2013-04-21,0
2013-04-22,0
2013-04-23,0
2013-04-24,0
2013-04-25,0
2013-04-26,0
2013-04-27,0
2013-04-28,2
2013-04-29,5
2013-04-30,8
2013-05-01,11
2013-05-02,14
2013-05-03,17
2013-05-04,20
2013-05-05,20
2013-05-06,19
2013-05-07,19
2013-05-08,19
2013-05-09,20
2013-05-10,20
2013-05-11,20
2013-05-12,23
2013-05-13,26
2013-05-14,29
2013-05-15,32
2013-05-16,34
2013-05-17,37
2013-05-18,40
2013-05-19,40
2013-05-20,40
2013-05-21,41
2013-05-22,41
2013-05-23,42
2013-05-24,42
2013-05-25,42
2013-05-26,42
2013-05-27,42
2013-05-28,41
2013-05-29,41
2013-05-30,40
2013-05-31,40
2013-06-01,39
2013-06-02,37
2013-06-03,35
2013-06-04,33
2013-06-05,31
2013-06-06,30
2013-06-07,28
2013-06-08,26
2013-06-09,28
2013-06-10,30
2013-06-11,32
2013-06-12,34
2013-06-13,35
2013-06-14,37
2013-06-15,39
2013-06-16,38
2013-06-17,36
2013-06-18,35
2013-06-19,34
2013-06-20,33
2013-06-21,32
2013-06-22,31
2013-06-23,30
2013-06-24,29
2013-06-25,29
2013-06-26,28
2013-06-27,27
2013-06-28,27
2013-06-29,26
2013-06-30,25
2013-07-07,17
2013-07-08,18
2013-07-09,18
2013-07-10,18
2013-07-11,19
2013-07-12,19
2013-07-13,20
2013-07-14,20
2013-07-15,19
2013-07-16,19
2013-07-17,19
2013-07-18,19
2013-07-19,19
2013-07-20,18
2013-07-21,19
2013-07-22,19
2013-07-23,19
2013-07-24,19
2013-07-25,19
2013-07-26,20
2013-07-27,20
2013-07-28,20
2013-07-29,20
2013-07-30,21
2013-07-31,22
2013-08-01,22
2013-08-02,23
2013-08-03,24
2013-08-04,26
2013-08-05,30
2013-08-06,32
2013-08-07,34
2013-08-08,37
2013-08-09,39
2013-08-10,42
2013-08-11,40
2013-08-12,36
2013-08-13,34
2013-08-14,31
2013-08-15,29
2013-08-16,27
2013-08-17,24
2013-08-18,23
2013-08-19,21
2013-08-20,20
2013-08-21,18
2013-08-22,17
2013-08-23,15
2013-08-24,14
2013-08-25,14
2013-08-26,15
2013-08-27,16
2013-08-28,16
2013-08-29,17
2013-08-30,18
2013-08-31,19
2013-09-01,18
2013-09-02,17
2013-09-03,16
2013-09-04,16
2013-09-05,15
2013-09-06,15
2013-09-07,14
2013-09-08,17
2013-09-09,21
2013-09-10,25
2013-09-11,28
2013-09-12,31
2013-09-13,35
2013-09-14,38
2013-09-15,37
2013-09-16,35
2013-09-17,34
2013-09-18,33
2013-09-19,31
2013-09-20,30
2013-09-21,29
2013-09-22,28
2013-09-23,28
2013-09-24,27
2013-09-25,27
2013-09-26,27
2013-09-27,26
2013-09-28,26
2013-09-29,24
2013-10-06,13
2013-10-07,15
2013-10-08,16
2013-10-09,18
2013-10-10,20
2013-10-11,21
2013-10-12,23
2013-10-13,27
2013-10-14,31
2013-10-15,34
2013-10-16,38
2013-10-17,41
2013-10-18,45
2013-10-19,49
2013-10-20,50
2013-10-21,52
2013-10-22,54
2013-10-23,56
2013-10-24,58
2013-10-25,60
2013-10-26,62
2013-10-27,60
2013-10-28,56
2013-10-29,54
2013-10-30,52
2013-10-31,50
2013-11-01,48
2013-11-02,46
2013-11-03,52
2013-11-04,59
2013-11-05,64
2013-11-06,70
2013-11-07,76
2013-11-08,82
2013-11-09,88
2013-11-10,80
2013-11-11,69
2013-11-12,61
2013-11-13,53
2013-11-14,45
2013-11-15,37
2013-11-16,28
2013-11-17,29
2013-11-18,30
2013-11-19,30
2013-11-20,31
2013-11-21,32
2013-11-22,32
2013-11-23,33
2013-11-24,31
2013-11-25,29
2013-11-26,28
2013-11-27,27
2013-11-28,25
2013-11-29,24
2013-11-30,22
2013-12-01,24
2013-12-02,26
2013-12-03,28
2013-12-04,29
2013-12-05,31
2013-12-06,33
2013-12-07,35
2013-12-08,34
2013-12-09,33
2013-12-10,32
2013-12-11,31
2013-12-12,30
2013-12-13,29
2013-12-14,28
2013-12-15,27
2013-12-16,26
2013-12-17,25
2013-12-18,25
2013-12-19,24
2013-12-20,23
2013-12-21,23
2013-12-22,22
2013-12-23,22
2013-12-24,22
2013-12-25,21
2013-12-26,21
2013-12-27,21
2013-12-28,20
2013-12-29,22
2014-01-05,30
2014-01-06,31
2014-01-07,32
2014-01-08,33
2014-01-09,34
2014-01-10,35
2014-01-11,36
2014-01-12,39
2014-01-13,42
2014-01-14,45
2014-01-15,48
2014-01-16,51
2014-01-17,54
2014-01-18,57
2014-01-19,56
2014-01-20,54
2014-01-21,53
2014-01-22,52
2014-01-23,51
2014-01-24,50
2014-01-25,49
2014-01-26,50
2014-01-27,50
2014-01-28,51
2014-01-29,51
2014-01-30,51
2014-01-31,52
2014-02-01,52
2014-02-02,51
2014-02-03,48
2014-02-04,47
2014-02-05,45
2014-02-06,44
2014-02-07,42
2014-02-08,41
2014-02-09,39
2014-02-10,37
2014-02-11,36
2014-02-12,35
2014-02-13,33
2014-02-14,32
2014-02-15,30
2014-02-16,33
2014-02-17,34
2014-02-18,37
2014-02-19,39
2014-02-20,42
2014-02-21,44
2014-02-22,47
2014-02-23,54
