Date,Oppenheimer Holdings
2006-10-01,0
2006-10-02,0
2006-10-03,0
2006-10-04,0
2006-10-05,0
2006-10-06,0
2006-10-07,0
2006-10-08,0
2006-10-09,0
2006-10-10,0
2006-10-11,0
2006-10-12,0
2006-10-13,0
2006-10-14,0
2006-10-15,0
2006-10-16,0
2006-10-17,0
2006-10-18,0
2006-10-19,0
2006-10-20,0
2006-10-21,0
2006-10-22,0
2006-10-23,0
2006-10-24,0
2006-10-25,0
2006-10-26,0
2006-10-27,0
2006-10-28,0
2006-10-29,0
2006-10-30,0
2006-10-31,0
2006-11-01,0
2006-11-02,0
2006-11-03,0
2006-11-04,0
2006-11-05,0
2006-11-06,0
2006-11-07,0
2006-11-08,0
2006-11-09,0
2006-11-10,0
2006-11-11,0
2006-11-12,0
2006-11-13,0
2006-11-14,0
2006-11-15,0
2006-11-16,0
2006-11-17,0
2006-11-18,0
2006-11-19,0
2006-11-20,0
2006-11-21,0
2006-11-22,0
2006-11-23,0
2006-11-24,0
2006-11-25,0
2006-11-26,0
2006-11-27,0
2006-11-28,0
2006-11-29,0
2006-11-30,0
2006-12-01,0
2006-12-02,0
2006-12-03,0
2006-12-04,0
2006-12-05,0
2006-12-06,0
2006-12-07,0
2006-12-08,0
2006-12-09,0
2006-12-10,0
2006-12-11,0
2006-12-12,0
2006-12-13,0
2006-12-14,0
2006-12-15,0
2006-12-16,0
2006-12-17,0
2006-12-18,0
2006-12-19,0
2006-12-20,0
2006-12-21,0
2006-12-22,0
2006-12-23,0
2006-12-24,0
2006-12-25,0
2006-12-26,0
2006-12-27,0
2006-12-28,0
2006-12-29,0
2006-12-30,0
2006-12-31,0
2007-01-01,0
2007-01-02,0
2007-01-03,0
2007-01-04,0
2007-01-05,0
2007-01-06,0
2007-01-07,0
2007-01-08,0
2007-01-09,0
2007-01-10,0
2007-01-11,0
2007-01-12,0
2007-01-13,0
2007-01-14,0
2007-01-15,0
2007-01-16,0
2007-01-17,0
2007-01-18,0
2007-01-19,0
2007-01-20,0
2007-01-21,0
2007-01-22,0
2007-01-23,0
2007-01-24,0
2007-01-25,0
2007-01-26,0
2007-01-27,0
2007-01-28,0
2007-01-29,0
2007-01-30,0
2007-01-31,0
2007-02-01,0
2007-02-02,0
2007-02-03,0
2007-02-04,0
2007-02-05,0
2007-02-06,0
2007-02-07,0
2007-02-08,0
2007-02-09,0
2007-02-10,0
2007-02-11,0
2007-02-12,0
2007-02-13,0
2007-02-14,0
2007-02-15,0
2007-02-16,0
2007-02-17,0
2007-02-18,0
2007-02-19,0
2007-02-20,0
2007-02-21,0
2007-02-22,0
2007-02-23,0
2007-02-24,0
2007-02-25,0
2007-02-26,0
2007-02-27,0
2007-02-28,0
2007-03-01,0
2007-03-02,0
2007-03-03,0
2007-03-04,0
2007-03-05,0
2007-03-06,0
2007-03-07,0
2007-03-08,0
2007-03-09,0
2007-03-10,0
2007-03-11,0
2007-03-12,0
2007-03-13,0
2007-03-14,0
2007-03-15,0
2007-03-16,0
2007-03-17,0
2007-03-18,0
2007-03-19,0
2007-03-20,0
2007-03-21,0
2007-03-22,0
2007-03-23,0
2007-03-24,0
2007-03-25,0
2007-03-26,0
2007-03-27,0
2007-03-28,0
2007-03-29,0
2007-03-30,0
2007-03-31,0
2007-04-01,0
2007-04-02,0
2007-04-03,0
2007-04-04,0
2007-04-05,0
2007-04-06,0
2007-04-07,0
2007-04-08,0
2007-04-09,0
2007-04-10,0
2007-04-11,0
2007-04-12,0
2007-04-13,0
2007-04-14,0
2007-04-15,0
2007-04-16,0
2007-04-17,0
2007-04-18,0
2007-04-19,0
2007-04-20,0
2007-04-21,0
2007-04-22,0
2007-04-23,0
2007-04-24,0
2007-04-25,0
2007-04-26,0
2007-04-27,0
2007-04-28,0
2007-04-29,0
2007-04-30,0
2007-05-01,0
2007-05-02,0
2007-05-03,0
2007-05-04,0
2007-05-05,0
2007-05-06,0
2007-05-07,0
2007-05-08,0
2007-05-09,0
2007-05-10,0
2007-05-11,0
2007-05-12,0
2007-05-13,0
2007-05-14,0
2007-05-15,0
2007-05-16,0
2007-05-17,0
2007-05-18,0
2007-05-19,0
2007-05-20,0
2007-05-21,0
2007-05-22,0
2007-05-23,0
2007-05-24,0
2007-05-25,0
2007-05-26,0
2007-05-27,0
2007-05-28,0
2007-05-29,0
2007-05-30,0
2007-05-31,0
2007-06-01,0
2007-06-02,2
2007-06-03,4
2007-06-04,7
2007-06-05,9
2007-06-06,12
2007-06-07,14
2007-06-08,16
2007-06-09,19
2007-06-10,21
2007-06-11,24
2007-06-12,26
2007-06-13,28
2007-06-14,31
2007-06-15,33
2007-06-16,36
2007-06-17,38
2007-06-18,40
2007-06-19,43
2007-06-20,45
2007-06-21,48
2007-06-22,50
2007-06-23,52
2007-06-24,55
2007-06-25,57
2007-06-26,60
2007-06-27,62
2007-06-28,64
2007-06-29,67
2007-06-30,69
2007-07-01,72
2007-07-02,71
2007-07-03,71
2007-07-04,71
2007-07-05,71
2007-07-06,71
2007-07-07,70
2007-07-08,70
2007-07-09,70
2007-07-10,70
2007-07-11,70
2007-07-12,69
2007-07-13,69
2007-07-14,69
2007-07-15,69
2007-07-16,69
2007-07-17,68
2007-07-18,68
2007-07-19,68
2007-07-20,68
2007-07-21,68
2007-07-22,67
2007-07-23,67
2007-07-24,67
2007-07-25,67
2007-07-26,67
2007-07-27,66
2007-07-28,66
2007-07-29,66
2007-07-30,66
2007-07-31,66
2007-08-01,66
2007-08-02,66
2007-08-03,66
2007-08-04,66
2007-08-05,66
2007-08-06,66
2007-08-07,66
2007-08-08,66
2007-08-09,66
2007-08-10,66
2007-08-11,66
2007-08-12,66
2007-08-13,66
2007-08-14,66
2007-08-15,66
2007-08-16,66
2007-08-17,66
2007-08-18,66
2007-08-19,66
2007-08-20,66
2007-08-21,66
2007-08-22,66
2007-08-23,66
2007-08-24,66
2007-08-25,66
2007-08-26,66
2007-08-27,66
2007-08-28,66
2007-08-29,66
2007-08-30,66
2007-08-31,66
2007-09-01,66
2007-09-02,66
2007-09-03,66
2007-09-04,66
2007-09-05,66
2007-09-06,66
2007-09-07,66
2007-09-08,66
2007-09-09,66
2007-09-10,66
2007-09-11,66
2007-09-12,66
2007-09-13,66
2007-09-14,66
2007-09-15,66
2007-09-16,66
2007-09-17,66
2007-09-18,66
2007-09-19,66
2007-09-20,66
2007-09-21,66
2007-09-22,66
2007-09-23,66
2007-09-24,66
2007-09-25,66
2007-09-26,66
2007-09-27,66
2007-09-28,66
2007-09-29,66
2007-09-30,66
