Date,Oppenheimer Holdings
2011-05-16,0
2011-05-17,0
2011-05-18,0
2011-05-19,0
2011-05-20,0
2011-05-21,0
2011-05-22,0
2011-05-23,0
2011-05-24,0
2011-05-25,0
2011-05-26,0
2011-05-27,0
2011-05-28,0
2011-05-29,0
2011-05-30,0
2011-05-31,0
2011-06-01,0
2011-06-02,0
2011-06-03,0
2011-06-04,0
2011-06-05,0
2011-06-06,0
2011-06-07,0
2011-06-08,0
2011-06-09,0
2011-06-10,0
2011-06-11,0
2011-06-12,0
2011-06-13,0
2011-06-14,0
2011-06-15,0
2011-06-16,0
2011-06-17,0
2011-06-18,0
2011-06-19,0
2011-06-20,0
2011-06-21,0
2011-06-22,0
2011-06-23,0
2011-06-24,0
2011-06-25,0
2011-06-26,0
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,0
2011-07-01,0
2011-07-02,3
2011-07-03,6
2011-07-04,9
2011-07-05,12
2011-07-06,16
2011-07-07,19
2011-07-08,22
2011-07-09,25
2011-07-10,29
2011-07-11,32
2011-07-12,35
2011-07-13,38
2011-07-14,41
2011-07-15,45
2011-07-16,48
2011-07-17,51
2011-07-18,54
2011-07-19,58
2011-07-20,61
2011-07-21,64
2011-07-22,67
2011-07-23,70
2011-07-24,74
2011-07-25,77
2011-07-26,80
2011-07-27,83
2011-07-28,87
2011-07-29,90
2011-07-30,93
2011-07-31,96
2011-08-01,100
2011-08-02,96
2011-08-03,93
2011-08-04,90
2011-08-05,87
2011-08-06,83
2011-08-07,80
2011-08-08,77
2011-08-09,74
2011-08-10,70
2011-08-11,67
2011-08-12,64
2011-08-13,61
2011-08-14,58
2011-08-15,54
2011-08-16,51
2011-08-17,48
2011-08-18,45
2011-08-19,41
2011-08-20,38
2011-08-21,35
2011-08-22,32
2011-08-23,29
2011-08-24,25
2011-08-25,22
2011-08-26,19
2011-08-27,16
2011-08-28,12
2011-08-29,9
2011-08-30,6
2011-08-31,3
2011-09-01,0
2011-09-02,0
2011-09-03,0
2011-09-04,0
2011-09-05,0
2011-09-06,0
2011-09-07,0
2011-09-08,0
2011-09-09,0
2011-09-10,0
2011-09-11,0
2011-09-12,0
2011-09-13,0
2011-09-14,0
2011-09-15,0
2011-09-16,0
2011-09-17,0
2011-09-18,0
2011-09-19,0
2011-09-20,0
2011-09-21,0
2011-09-22,0
2011-09-23,0
2011-09-24,0
2011-09-25,0
2011-09-26,0
2011-09-27,0
2011-09-28,0
2011-09-29,0
2011-09-30,0
2011-10-01,0
2011-10-02,0
2011-10-03,0
2011-10-04,0
2011-10-05,0
2011-10-06,0
2011-10-07,0
2011-10-08,0
2011-10-09,0
2011-10-10,0
2011-10-11,0
2011-10-12,0
2011-10-13,0
2011-10-14,0
2011-10-15,0
2011-10-16,0
2011-10-17,0
2011-10-18,0
2011-10-19,0
2011-10-20,0
2011-10-21,0
2011-10-22,0
2011-10-23,0
2011-10-24,0
2011-10-25,0
2011-10-26,0
2011-10-27,0
2011-10-28,0
2011-10-29,0
2011-10-30,0
2011-10-31,0
2011-11-01,0
2011-11-02,0
2011-11-03,0
2011-11-04,0
2011-11-05,0
2011-11-06,0
2011-11-07,0
2011-11-08,0
2011-11-09,0
2011-11-10,0
2011-11-11,0
2011-11-12,0
2011-11-13,0
2011-11-14,0
2011-11-15,0
2011-11-16,0
2011-11-17,0
2011-11-18,0
2011-11-19,0
2011-11-20,0
2011-11-21,0
2011-11-22,0
2011-11-23,0
2011-11-24,0
2011-11-25,0
2011-11-26,0
2011-11-27,0
2011-11-28,0
2011-11-29,0
2011-11-30,0
2011-12-01,0
2011-12-02,0
2011-12-03,0
2011-12-04,0
2011-12-05,0
2011-12-06,0
2011-12-07,0
2011-12-08,0
2011-12-09,0
2011-12-10,0
2011-12-11,0
2011-12-12,0
2011-12-13,0
2011-12-14,0
2011-12-15,0
2011-12-16,0
2011-12-17,0
2011-12-18,0
2011-12-19,0
2011-12-20,0
2011-12-21,0
2011-12-22,0
2011-12-23,0
2011-12-24,0
2011-12-25,0
2011-12-26,0
2011-12-27,0
2011-12-28,0
2011-12-29,0
2011-12-30,0
2011-12-31,0
2012-01-01,0
2012-01-02,3
2012-01-03,6
2012-01-04,9
2012-01-05,12
2012-01-06,15
2012-01-07,18
2012-01-08,21
2012-01-09,25
2012-01-10,28
2012-01-11,31
2012-01-12,34
2012-01-13,37
2012-01-14,40
2012-01-15,43
2012-01-16,46
2012-01-17,50
2012-01-18,53
2012-01-19,56
2012-01-20,59
2012-01-21,62
2012-01-22,65
2012-01-23,68
2012-01-24,71
2012-01-25,75
2012-01-26,78
2012-01-27,81
2012-01-28,84
2012-01-29,87
2012-01-30,90
2012-01-31,93
2012-02-01,97
2012-02-02,93
2012-02-03,90
2012-02-04,86
2012-02-05,83
2012-02-06,80
2012-02-07,76
2012-02-08,73
2012-02-09,70
2012-02-10,66
2012-02-11,63
2012-02-12,60
2012-02-13,56
2012-02-14,53
2012-02-15,50
2012-02-16,46
2012-02-17,43
2012-02-18,40
2012-02-19,36
2012-02-20,33
2012-02-21,30
2012-02-22,26
2012-02-23,23
2012-02-24,20
2012-02-25,16
2012-02-26,13
2012-02-27,10
2012-02-28,6
2012-02-29,3
2012-03-01,0
2012-03-02,0
2012-03-03,0
2012-03-04,0
2012-03-05,0
2012-03-06,0
2012-03-07,0
2012-03-08,0
2012-03-09,0
2012-03-10,0
2012-03-11,0
2012-03-12,0
2012-03-13,0
2012-03-14,0
2012-03-15,0
2012-03-16,0
2012-03-17,0
2012-03-18,0
2012-03-19,0
2012-03-20,0
2012-03-21,0
2012-03-22,0
2012-03-23,0
2012-03-24,0
2012-03-25,0
2012-03-26,0
2012-03-27,0
2012-03-28,0
2012-03-29,0
2012-03-30,0
2012-03-31,0
2012-04-01,0
2012-04-02,0
2012-04-03,0
2012-04-04,0
2012-04-05,0
2012-04-06,0
2012-04-07,0
2012-04-08,0
2012-04-09,0
2012-04-10,0
2012-04-11,0
2012-04-12,0
2012-04-13,0
2012-04-14,0
2012-04-15,0
2012-04-16,0
2012-04-17,0
2012-04-18,0
2012-04-19,0
2012-04-20,0
2012-04-21,0
2012-04-22,0
2012-04-23,0
2012-04-24,0
2012-04-25,0
2012-04-26,0
2012-04-27,0
2012-04-28,0
2012-04-29,0
2012-04-30,0
2012-05-01,0
2012-05-02,0
2012-05-03,0
2012-05-04,0
2012-05-05,0
2012-05-06,0
2012-05-07,0
2012-05-08,0
2012-05-09,0
2012-05-10,0
2012-05-11,0
2012-05-12,0
2012-05-13,0
2012-05-14,0
2012-05-15,0
2012-05-16,0
2012-05-17,0
2012-05-18,0
2012-05-19,0
2012-05-20,0
2012-05-21,0
2012-05-22,0
2012-05-23,0
2012-05-24,0
2012-05-25,0
2012-05-26,0
2012-05-27,0
2012-05-28,0
2012-05-29,0
2012-05-30,0
2012-05-31,0
2012-06-01,0
2012-06-02,0
2012-06-03,0
2012-06-04,0
2012-06-05,0
2012-06-06,0
2012-06-07,0
2012-06-08,0
2012-06-09,0
2012-06-10,0
2012-06-11,0
2012-06-12,0
2012-06-13,0
2012-06-14,0
2012-06-15,0
2012-06-16,0
2012-06-17,0
2012-06-18,0
2012-06-19,0
2012-06-20,0
2012-06-21,0
2012-06-22,0
2012-06-23,0
2012-06-24,0
2012-06-25,0
2012-06-26,0
2012-06-27,0
2012-06-28,0
2012-06-29,0
2012-06-30,0
2012-07-01,0
2012-07-02,0
2012-07-03,0
2012-07-04,0
2012-07-05,0
2012-07-06,0
2012-07-07,0
2012-07-08,0
2012-07-09,0
2012-07-10,0
2012-07-11,0
2012-07-12,0
2012-07-13,0
2012-07-14,0
2012-07-15,0
2012-07-16,0
2012-07-17,0
2012-07-18,0
2012-07-19,0
2012-07-20,0
2012-07-21,0
2012-07-22,0
2012-07-23,0
2012-07-24,0
2012-07-25,0
2012-07-26,0
2012-07-27,0
2012-07-28,0
2012-07-29,0
2012-07-30,0
2012-07-31,0
2012-08-01,0
2012-08-02,0
2012-08-03,0
2012-08-04,0
2012-08-05,0
2012-08-06,0
2012-08-07,0
2012-08-08,0
2012-08-09,0
2012-08-10,0
2012-08-11,0
2012-08-12,0
2012-08-13,0
2012-08-14,0
2012-08-15,0
2012-08-16,0
2012-08-17,0
2012-08-18,0
2012-08-19,0
2012-08-20,0
2012-08-21,0
2012-08-22,0
2012-08-23,0
2012-08-24,0
2012-08-25,0
2012-08-26,0
2012-08-27,0
2012-08-28,0
2012-08-29,0
2012-08-30,0
2012-08-31,0
2012-09-01,0
2012-09-02,0
2012-09-03,0
2012-09-04,0
2012-09-05,0
2012-09-06,0
2012-09-07,0
2012-09-08,0
2012-09-09,0
2012-09-10,0
2012-09-11,0
2012-09-12,0
2012-09-13,0
2012-09-14,0
2012-09-15,0
2012-09-16,0
2012-09-17,0
2012-09-18,0
2012-09-19,0
2012-09-20,0
2012-09-21,0
2012-09-22,0
2012-09-23,0
2012-09-24,0
2012-09-25,0
2012-09-26,0
2012-09-27,0
2012-09-28,0
2012-09-29,0
2012-09-30,0
2012-10-01,0
2012-10-02,3
2012-10-03,6
2012-10-04,9
2012-10-05,12
2012-10-06,15
2012-10-07,18
2012-10-08,21
2012-10-09,24
2012-10-10,27
2012-10-11,30
2012-10-12,34
2012-10-13,37
2012-10-14,40
2012-10-15,43
2012-10-16,46
2012-10-17,49
2012-10-18,52
2012-10-19,55
2012-10-20,58
2012-10-21,61
2012-10-22,65
2012-10-23,68
2012-10-24,71
2012-10-25,74
2012-10-26,77
2012-10-27,80
2012-10-28,83
2012-10-29,86
2012-10-30,89
2012-10-31,92
2012-11-01,96
2012-11-02,92
2012-11-03,89
2012-11-04,86
2012-11-05,83
2012-11-06,80
2012-11-07,76
2012-11-08,73
2012-11-09,70
2012-11-10,67
2012-11-11,64
2012-11-12,60
2012-11-13,57
2012-11-14,54
2012-11-15,51
2012-11-16,48
2012-11-17,44
2012-11-18,41
2012-11-19,38
2012-11-20,35
2012-11-21,32
2012-11-22,28
2012-11-23,25
2012-11-24,22
2012-11-25,19
2012-11-26,16
2012-11-27,12
2012-11-28,9
2012-11-29,6
2012-11-30,3
