Date,RBC Capital Markets
2006-08-22,67
2006-08-23,70
2006-08-24,74
2006-08-25,77
2006-08-26,80
2006-08-27,83
2006-08-28,87
2006-08-29,90
2006-08-30,93
2006-08-31,96
2006-09-01,100
2006-09-02,99
2006-09-03,98
2006-09-04,97
2006-09-05,96
2006-09-06,96
2006-09-07,95
2006-09-08,94
2006-09-09,93
2006-09-10,92
2006-09-11,92
2006-09-12,91
2006-09-13,90
2006-09-14,89
2006-09-15,88
2006-09-16,88
2006-09-17,87
2006-09-18,86
2006-09-19,85
2006-09-20,84
2006-09-21,84
2006-09-22,83
2006-09-23,82
2006-09-24,81
2006-09-25,80
2006-09-26,80
2006-09-27,79
2006-09-28,78
2006-09-29,77
2006-09-30,76
2006-10-01,76
2006-10-02,76
2006-10-03,76
2006-10-04,76
2006-10-05,76
2006-10-06,76
2006-10-07,76
2006-10-08,76
2006-10-09,76
2006-10-10,76
2006-10-11,76
2006-10-12,76
2006-10-13,76
2006-10-14,76
2006-10-15,76
2006-10-16,76
2006-10-17,76
2006-10-18,76
2006-10-19,76
2006-10-20,76
2006-10-21,76
2006-10-22,76
2006-10-23,76
2006-10-24,76
2006-10-25,76
2006-10-26,76
2006-10-27,76
2006-10-28,76
2006-10-29,76
2006-10-30,76
2006-10-31,76
2006-11-01,76
2006-11-02,76
2006-11-03,76
2006-11-04,76
2006-11-05,76
2006-11-06,76
2006-11-07,76
2006-11-08,76
2006-11-09,76
2006-11-10,76
2006-11-11,76
2006-11-12,76
2006-11-13,76
2006-11-14,76
2006-11-15,76
2006-11-16,76
2006-11-17,76
2006-11-18,76
2006-11-19,76
2006-11-20,76
2006-11-21,76
2006-11-22,76
2006-11-23,76
2006-11-24,76
2006-11-25,76
2006-11-26,76
2006-11-27,76
2006-11-28,76
2006-11-29,76
2006-11-30,76
2006-12-01,76
2006-12-02,76
2006-12-03,76
2006-12-04,76
2006-12-05,76
2006-12-06,76
2006-12-07,76
2006-12-08,76
2006-12-09,76
2006-12-10,76
2006-12-11,76
2006-12-12,76
2006-12-13,76
2006-12-14,76
2006-12-15,76
2006-12-16,76
2006-12-17,76
2006-12-18,76
2006-12-19,76
2006-12-20,76
2006-12-21,76
2006-12-22,76
2006-12-23,76
2006-12-24,76
2006-12-25,76
2006-12-26,76
2006-12-27,76
2006-12-28,76
2006-12-29,76
2006-12-30,76
2006-12-31,76
2007-01-01,76
2007-01-02,76
2007-01-03,76
2007-01-04,76
2007-01-05,76
2007-01-06,76
2007-01-07,76
2007-01-08,76
2007-01-09,76
2007-01-10,76
2007-01-11,76
2007-01-12,76
2007-01-13,76
2007-01-14,76
2007-01-15,76
2007-01-16,76
2007-01-17,76
2007-01-18,76
2007-01-19,76
2007-01-20,76
2007-01-21,76
2007-01-22,76
2007-01-23,76
2007-01-24,76
2007-01-25,76
2007-01-26,76
2007-01-27,76
2007-01-28,76
2007-01-29,76
2007-01-30,76
2007-01-31,76
2007-02-01,76
2007-02-02,73
2007-02-03,70
2007-02-04,67
2007-02-05,65
2007-02-06,62
2007-02-07,59
2007-02-08,57
2007-02-09,54
2007-02-10,51
2007-02-11,48
2007-02-12,46
2007-02-13,43
2007-02-14,40
2007-02-15,38
2007-02-16,35
2007-02-17,32
2007-02-18,29
2007-02-19,27
2007-02-20,24
2007-02-21,21
2007-02-22,19
2007-02-23,16
2007-02-24,13
2007-02-25,10
2007-02-26,8
2007-02-27,5
2007-02-28,2
2007-03-01,0
2007-03-02,0
2007-03-03,0
2007-03-04,0
2007-03-05,0
2007-03-06,0
2007-03-07,0
2007-03-08,0
2007-03-09,0
2007-03-10,0
2007-03-11,0
2007-03-12,0
2007-03-13,0
2007-03-14,0
2007-03-15,0
2007-03-16,0
2007-03-17,0
2007-03-18,0
2007-03-19,0
2007-03-20,0
2007-03-21,0
2007-03-22,0
2007-03-23,0
2007-03-24,0
2007-03-25,0
2007-03-26,0
2007-03-27,0
2007-03-28,0
2007-03-29,0
2007-03-30,0
2007-03-31,0
2007-04-01,0
2007-04-02,0
2007-04-03,0
2007-04-04,0
2007-04-05,0
2007-04-06,0
2007-04-07,0
2007-04-08,0
2007-04-09,0
2007-04-10,0
2007-04-11,0
2007-04-12,0
2007-04-13,0
2007-04-14,0
2007-04-15,0
2007-04-16,0
2007-04-17,0
2007-04-18,0
2007-04-19,0
2007-04-20,0
2007-04-21,0
2007-04-22,0
2007-04-23,0
2007-04-24,0
2007-04-25,0
2007-04-26,0
2007-04-27,0
2007-04-28,0
2007-04-29,0
2007-04-30,0
2007-05-01,0
2007-05-02,0
2007-05-03,0
2007-05-04,0
2007-05-05,0
2007-05-06,0
2007-05-07,0
2007-05-08,0
2007-05-09,0
2007-05-10,0
2007-05-11,0
2007-05-12,0
2007-05-13,0
2007-05-14,0
2007-05-15,0
2007-05-16,0
2007-05-17,0
2007-05-18,0
2007-05-19,0
2007-05-20,0
2007-05-21,0
2007-05-22,0
2007-05-23,0
2007-05-24,0
2007-05-25,0
2007-05-26,0
2007-05-27,0
2007-05-28,0
2007-05-29,0
2007-05-30,0
2007-05-31,0
2007-06-01,0
2007-06-02,0
2007-06-03,0
2007-06-04,0
2007-06-05,0
2007-06-06,0
2007-06-07,0
2007-06-08,0
2007-06-09,0
2007-06-10,0
2007-06-11,0
2007-06-12,0
2007-06-13,0
2007-06-14,0
2007-06-15,0
2007-06-16,0
2007-06-17,0
2007-06-18,0
2007-06-19,0
2007-06-20,0
2007-06-21,0
2007-06-22,0
2007-06-23,0
2007-06-24,0
2007-06-25,0
2007-06-26,0
2007-06-27,0
2007-06-28,0
2007-06-29,0
2007-06-30,0
2007-07-01,0
2007-07-02,0
2007-07-03,0
2007-07-04,0
2007-07-05,0
2007-07-06,0
2007-07-07,0
2007-07-08,0
2007-07-09,0
2007-07-10,0
2007-07-11,0
2007-07-12,0
2007-07-13,0
2007-07-14,0
2007-07-15,0
2007-07-16,0
2007-07-17,0
2007-07-18,0
2007-07-19,0
2007-07-20,0
2007-07-21,0
2007-07-22,0
2007-07-23,0
2007-07-24,0
2007-07-25,0
2007-07-26,0
2007-07-27,0
2007-07-28,0
2007-07-29,0
2007-07-30,0
2007-07-31,0
2007-08-01,0
2007-08-02,0
2007-08-03,0
2007-08-04,0
2007-08-05,0
2007-08-06,0
2007-08-07,0
2007-08-08,0
2007-08-09,0
2007-08-10,0
2007-08-11,0
2007-08-12,0
2007-08-13,0
2007-08-14,0
2007-08-15,0
2007-08-16,0
2007-08-17,0
2007-08-18,0
2007-08-19,0
2007-08-20,0
2007-08-21,0
2007-08-22,0
2007-08-23,0
2007-08-24,0
2007-08-25,0
2007-08-26,0
2007-08-27,0
2007-08-28,0
2007-08-29,0
2007-08-30,0
2007-08-31,0
2007-09-01,0
2007-09-02,0
2007-09-03,0
2007-09-04,0
2007-09-05,0
2007-09-06,0
2007-09-07,0
2007-09-08,0
2007-09-09,0
2007-09-10,0
2007-09-11,0
2007-09-12,0
2007-09-13,0
2007-09-14,0
2007-09-15,0
2007-09-16,0
2007-09-17,0
2007-09-18,0
2007-09-19,0
2007-09-20,0
2007-09-21,0
2007-09-22,0
2007-09-23,0
2007-09-24,0
2007-09-25,0
2007-09-26,0
2007-09-27,0
2007-09-28,0
2007-09-29,0
2007-09-30,0
2007-10-01,0
2007-10-02,0
2007-10-03,0
2007-10-04,0
2007-10-05,0
2007-10-06,0
2007-10-07,0
2007-10-08,0
2007-10-09,0
2007-10-10,0
2007-10-11,0
2007-10-12,0
2007-10-13,0
2007-10-14,0
2007-10-15,0
2007-10-16,0
2007-10-17,0
2007-10-18,0
2007-10-19,0
2007-10-20,0
2007-10-21,0
2007-10-22,0
2007-10-23,0
2007-10-24,0
2007-10-25,0
2007-10-26,0
2007-10-27,0
2007-10-28,0
2007-10-29,0
2007-10-30,0
2007-10-31,0
2007-11-01,0
2007-11-02,0
2007-11-03,0
2007-11-04,0
2007-11-05,0
2007-11-06,0
2007-11-07,0
2007-11-08,0
2007-11-09,0
2007-11-10,0
2007-11-11,0
2007-11-12,0
2007-11-13,0
2007-11-14,0
2007-11-15,0
2007-11-16,0
2007-11-17,0
2007-11-18,0
2007-11-19,0
2007-11-20,0
2007-11-21,0
2007-11-22,0
2007-11-23,0
2007-11-24,0
2007-11-25,0
2007-11-26,0
2007-11-27,0
2007-11-28,0
2007-11-29,0
2007-11-30,0
2007-12-01,0
2007-12-02,0
2007-12-03,0
2007-12-04,0
2007-12-05,0
2007-12-06,0
2007-12-07,0
2007-12-08,0
2007-12-09,0
2007-12-10,0
2007-12-11,0
2007-12-12,0
2007-12-13,0
2007-12-14,0
2007-12-15,0
2007-12-16,0
2007-12-17,0
2007-12-18,0
2007-12-19,0
2007-12-20,0
2007-12-21,0
2007-12-22,0
2007-12-23,0
2007-12-24,0
2007-12-25,0
2007-12-26,0
2007-12-27,0
2007-12-28,0
2007-12-29,0
2007-12-30,0
2007-12-31,0
2008-01-01,0
2008-01-02,0
2008-01-03,0
2008-01-04,0
2008-01-05,0
2008-01-06,0
2008-01-07,0
2008-01-08,0
2008-01-09,0
2008-01-10,0
2008-01-11,0
2008-01-12,0
2008-01-13,0
2008-01-14,0
2008-01-15,0
2008-01-16,0
2008-01-17,0
2008-01-18,0
2008-01-19,0
2008-01-20,0
2008-01-21,0
2008-01-22,0
2008-01-23,0
2008-01-24,0
2008-01-25,0
2008-01-26,0
2008-01-27,0
2008-01-28,0
2008-01-29,0
2008-01-30,0
2008-01-31,0
2008-02-01,0
2008-02-02,2
2008-02-03,4
2008-02-04,6
2008-02-05,8
2008-02-06,10
2008-02-07,12
2008-02-08,14
2008-02-09,17
2008-02-10,19
2008-02-11,21
2008-02-12,23
2008-02-13,25
2008-02-14,27
2008-02-15,29
2008-02-16,32
2008-02-17,34
2008-02-18,36
2008-02-19,38
2008-02-20,40
2008-02-21,42
2008-02-22,44
2008-02-23,47
2008-02-24,49
2008-02-25,51
2008-02-26,53
2008-02-27,55
2008-02-28,57
2008-02-29,59
2008-03-01,62
2008-03-02,60
2008-03-03,58
2008-03-04,56
2008-03-05,54
2008-03-06,52
2008-03-07,50
2008-03-08,48
2008-03-09,46
2008-03-10,44
2008-03-11,42
2008-03-12,40
2008-03-13,38
2008-03-14,36
2008-03-15,34
2008-03-16,32
2008-03-17,30
2008-03-18,28
2008-03-19,26
2008-03-20,24
2008-03-21,22
2008-03-22,20
2008-03-23,18
2008-03-24,16
2008-03-25,14
2008-03-26,12
2008-03-27,10
2008-03-28,8
2008-03-29,6
2008-03-30,4
2008-03-31,2
