Date,Barclays Capital
2012-12-01,40
2012-12-02,40
2012-12-03,40
2012-12-04,42
2012-12-05,41
2012-12-06,41
2012-12-07,41
2012-12-08,47
2012-12-09,47
2012-12-10,41
2012-12-11,41
2012-12-12,40
2012-12-13,40
2012-12-14,40
2012-12-15,47
2012-12-16,41
2012-12-17,41
2012-12-18,42
2012-12-19,42
2012-12-20,42
2012-12-21,44
2012-12-22,49
2012-12-23,43
2012-12-24,39
2012-12-25,40
2012-12-26,37
2012-12-27,31
2012-12-28,29
2012-12-29,32
2012-12-30,30
2012-12-31,33
2013-01-01,39
2013-01-02,40
2013-01-03,43
2013-01-04,49
2013-01-05,57
2013-01-06,51
2013-01-07,53
2013-01-08,55
2013-01-09,57
2013-01-10,59
2013-01-11,62
2013-01-12,67
2013-01-13,64
2013-01-14,60
2013-01-15,60
2013-01-16,59
2013-01-17,58
2013-01-18,58
2013-01-19,65
2013-01-20,57
2013-01-21,57
2013-01-22,57
2013-01-23,58
2013-01-24,57
2013-01-25,59
2013-01-26,62
2013-01-27,64
2013-01-28,58
2013-01-29,58
2013-01-30,58
2013-01-31,59
2013-02-01,58
2013-02-02,66
2013-02-03,58
2013-02-04,57
2013-02-05,56
2013-02-06,58
2013-02-07,55
2013-02-08,56
2013-02-09,64
2013-02-10,57
2013-02-11,60
2013-02-12,62
2013-02-13,71
2013-02-14,71
2013-02-15,70
2013-02-16,85
2013-02-17,74
2013-02-18,67
2013-02-19,65
2013-02-20,62
2013-02-21,64
2013-02-22,57
2013-02-23,63
2013-02-24,54
2013-02-25,53
2013-02-26,53
2013-02-27,52
2013-02-28,52
2013-03-01,51
2013-03-02,58
2013-03-03,51
2013-03-04,51
2013-03-05,51
2013-03-06,51
2013-03-07,52
2013-03-08,51
2013-03-09,59
2013-03-10,56
2013-03-11,49
2013-03-12,49
2013-03-13,49
2013-03-14,48
2013-03-15,47
2013-03-16,53
2013-03-17,48
2013-03-18,48
2013-03-19,49
2013-03-20,50
2013-03-21,51
2013-03-22,53
2013-03-23,61
2013-03-24,52
2013-03-25,51
2013-03-26,50
2013-03-27,51
2013-03-28,48
2013-03-29,55
2013-03-30,50
2013-03-31,46
2013-04-01,45
2013-04-02,44
2013-04-03,43
2013-04-04,43
2013-04-05,42
2013-04-06,46
2013-04-07,44
2013-04-08,42
2013-04-09,44
2013-04-10,43
2013-04-11,44
2013-04-12,45
2013-04-13,52
2013-04-14,51
2013-04-15,45
2013-04-16,46
2013-04-17,45
2013-04-18,43
2013-04-19,43
2013-04-20,50
2013-04-21,43
2013-04-22,43
2013-04-23,44
2013-04-24,44
2013-04-25,47
2013-04-26,47
2013-04-27,52
2013-04-28,46
2013-04-29,45
2013-04-30,45
2013-05-01,45
2013-05-02,47
2013-05-03,45
2013-05-04,52
2013-05-05,45
2013-05-06,44
2013-05-07,44
2013-05-08,44
2013-05-09,44
2013-05-10,45
2013-05-11,50
2013-05-12,45
2013-05-13,46
2013-05-14,47
2013-05-15,48
2013-05-16,51
2013-05-17,50
2013-05-18,61
2013-05-19,52
2013-05-20,53
2013-05-21,53
2013-05-22,54
2013-05-23,57
2013-05-24,55
2013-05-25,65
2013-05-26,58
2013-05-27,53
2013-05-28,51
2013-05-29,52
2013-05-30,48
2013-05-31,47
2013-06-01,46
2013-06-02,46
2013-06-03,45
2013-06-04,45
2013-06-05,44
2013-06-06,44
2013-06-07,44
2013-06-08,51
2013-06-09,43
2013-06-10,43
2013-06-11,43
2013-06-12,42
2013-06-13,44
2013-06-14,42
2013-06-15,48
2013-06-16,42
2013-06-17,42
2013-06-18,42
2013-06-19,42
2013-06-20,42
2013-06-21,44
2013-06-22,48
2013-06-23,43
2013-06-24,43
2013-06-25,44
2013-06-26,43
2013-06-27,44
2013-06-28,45
2013-06-29,49
2013-06-30,45
2013-07-01,44
2013-07-02,45
2013-07-03,44
2013-07-04,44
2013-07-05,44
2013-07-06,51
2013-07-07,45
2013-07-08,44
2013-07-09,43
2013-07-10,45
2013-07-11,42
2013-07-12,42
2013-07-13,49
2013-07-14,42
2013-07-15,43
2013-07-16,45
2013-07-17,45
2013-07-18,46
2013-07-19,47
2013-07-20,55
2013-07-21,51
2013-07-22,48
2013-07-23,48
2013-07-24,48
2013-07-25,48
2013-07-26,49
2013-07-27,55
2013-07-28,55
2013-07-29,61
2013-07-30,67
2013-07-31,81
2013-08-01,82
2013-08-02,85
2013-08-03,108
2013-08-04,87
2013-08-05,81
2013-08-06,76
2013-08-07,70
2013-08-08,67
2013-08-09,59
2013-08-10,62
2013-08-11,54
2013-08-12,53
2013-08-13,52
2013-08-14,52
2013-08-15,52
2013-08-16,51
2013-08-17,58
2013-08-18,52
2013-08-19,48
2013-08-20,48
2013-08-21,47
2013-08-22,45
2013-08-23,45
2013-08-24,48
2013-08-25,44
2013-08-26,42
2013-08-27,42
2013-08-28,43
2013-08-29,42
2013-08-30,42
2013-08-31,47
2013-09-01,43
2013-09-02,44
2013-09-03,46
2013-09-04,48
2013-09-05,49
2013-09-06,51
2013-09-07,59
2013-09-08,53
2013-09-09,54
2013-09-10,55
2013-09-11,58
2013-09-12,58
2013-09-13,58
2013-09-14,70
2013-09-15,65
2013-09-16,71
2013-09-17,77
2013-09-18,82
2013-09-19,88
2013-09-20,97
2013-09-21,111
2013-09-22,101
2013-09-23,94
2013-09-24,93
2013-09-25,92
2013-09-26,86
2013-09-27,86
2013-09-28,89
2013-09-29,79
2013-09-30,77
2013-10-01,76
2013-10-02,76
2013-10-03,73
2013-10-04,72
2013-10-05,80
2013-10-06,72
2013-10-07,68
2013-10-08,67
2013-10-09,72
2013-10-10,65
2013-10-11,64
2013-10-12,74
2013-10-13,63
2013-10-14,63
2013-10-15,63
2013-10-16,64
2013-10-17,66
2013-10-18,64
2013-10-19,74
2013-10-20,64
2013-10-21,61
2013-10-22,62
2013-10-23,57
2013-10-24,55
2013-10-25,55
2013-10-26,55
2013-10-27,53
2013-10-28,53
2013-10-29,55
2013-10-30,56
2013-10-31,60
2013-11-01,58
2013-11-02,68
2013-11-03,61
2013-11-04,61
2013-11-05,62
2013-11-06,63
2013-11-07,63
2013-11-08,66
2013-11-09,73
2013-11-10,64
2013-11-11,61
2013-11-12,60
2013-11-13,57
2013-11-14,56
2013-11-15,53
2013-11-16,60
2013-11-17,51
2013-11-18,50
2013-11-19,49
2013-11-20,49
2013-11-21,48
2013-11-22,47
2013-11-23,53
2013-11-24,50
2013-11-25,47
2013-11-26,47
2013-11-27,48
2013-11-28,47
2013-11-29,47
2013-11-30,52
2013-12-01,46
2013-12-02,45
2013-12-03,45
2013-12-04,44
2013-12-05,44
2013-12-06,44
2013-12-07,46
2013-12-08,47
2013-12-09,42
2013-12-10,42
2013-12-11,43
2013-12-12,42
2013-12-13,43
2013-12-14,46
2013-12-15,43
2013-12-16,41
2013-12-17,41
2013-12-18,40
2013-12-19,39
2013-12-20,40
2013-12-21,43
2013-12-22,39
2013-12-23,35
2013-12-24,35
2013-12-25,36
2013-12-26,32
2013-12-27,29
2013-12-28,31
2013-12-29,30
2013-12-30,32
2013-12-31,34
2014-01-01,41
2014-01-02,38
2014-01-03,42
2014-01-04,47
2014-01-05,47
2014-01-06,45
2014-01-07,47
2014-01-08,49
2014-01-09,50
2014-01-10,53
2014-01-11,59
2014-01-12,54
2014-01-13,53
2014-01-14,55
2014-01-15,54
2014-01-16,55
2014-01-17,56
2014-01-18,62
2014-01-19,57
2014-01-20,54
2014-01-21,54
2014-01-22,52
2014-01-23,51
2014-01-24,50
2014-01-25,56
2014-01-26,50
2014-01-27,49
2014-01-28,49
2014-01-29,51
2014-01-30,49
2014-01-31,51
2014-02-01,57
