Date,Robert W Baird
2007-06-20,0
2007-06-21,0
2007-06-22,0
2007-06-23,0
2007-06-24,0
2007-06-25,0
2007-06-26,0
2007-06-27,0
2007-06-28,0
2007-06-29,0
2007-06-30,0
2007-07-01,0
2007-07-02,0
2007-07-03,0
2007-07-04,0
2007-07-05,0
2007-07-06,0
2007-07-07,0
2007-07-08,0
2007-07-09,0
2007-07-10,0
2007-07-11,0
2007-07-12,0
2007-07-13,0
2007-07-14,0
2007-07-15,0
2007-07-16,0
2007-07-17,0
2007-07-18,0
2007-07-19,0
2007-07-20,0
2007-07-21,0
2007-07-22,0
2007-07-23,0
2007-07-24,0
2007-07-25,0
2007-07-26,0
2007-07-27,0
2007-07-28,0
2007-07-29,0
2007-07-30,0
2007-07-31,0
2007-08-01,0
2007-08-02,0
2007-08-03,0
2007-08-04,0
2007-08-05,0
2007-08-06,0
2007-08-07,0
2007-08-08,0
2007-08-09,0
2007-08-10,0
2007-08-11,0
2007-08-12,0
2007-08-13,0
2007-08-14,0
2007-08-15,0
2007-08-16,0
2007-08-17,0
2007-08-18,0
2007-08-19,0
2007-08-20,0
2007-08-21,0
2007-08-22,0
2007-08-23,0
2007-08-24,0
2007-08-25,0
2007-08-26,0
2007-08-27,0
2007-08-28,0
2007-08-29,0
2007-08-30,0
2007-08-31,0
2007-09-01,0
2007-09-02,2
2007-09-03,4
2007-09-04,7
2007-09-05,9
2007-09-06,12
2007-09-07,14
2007-09-08,17
2007-09-09,19
2007-09-10,21
2007-09-11,24
2007-09-12,26
2007-09-13,29
2007-09-14,31
2007-09-15,34
2007-09-16,36
2007-09-17,38
2007-09-18,41
2007-09-19,43
2007-09-20,46
2007-09-21,48
2007-09-22,51
2007-09-23,53
2007-09-24,55
2007-09-25,58
2007-09-26,60
2007-09-27,63
2007-09-28,65
2007-09-29,68
2007-09-30,70
2007-10-01,73
2007-10-02,72
2007-10-03,72
2007-10-04,72
2007-10-05,72
2007-10-06,72
2007-10-07,72
2007-10-08,72
2007-10-09,72
2007-10-10,72
2007-10-11,72
2007-10-12,72
2007-10-13,72
2007-10-14,72
2007-10-15,72
2007-10-16,72
2007-10-17,72
2007-10-18,72
2007-10-19,72
2007-10-20,72
2007-10-21,72
2007-10-22,72
2007-10-23,72
2007-10-24,72
2007-10-25,72
2007-10-26,72
2007-10-27,72
2007-10-28,72
2007-10-29,72
2007-10-30,72
2007-10-31,72
2007-11-01,72
2007-11-02,71
2007-11-03,70
2007-11-04,70
2007-11-05,69
2007-11-06,69
2007-11-07,68
2007-11-08,68
2007-11-09,67
2007-11-10,67
2007-11-11,66
2007-11-12,66
2007-11-13,65
2007-11-14,65
2007-11-15,64
2007-11-16,64
2007-11-17,63
2007-11-18,62
2007-11-19,62
2007-11-20,61
2007-11-21,61
2007-11-22,60
2007-11-23,60
2007-11-24,59
2007-11-25,59
2007-11-26,58
2007-11-27,58
2007-11-28,57
2007-11-29,57
2007-11-30,56
2007-12-01,56
2007-12-02,56
2007-12-03,56
2007-12-04,56
2007-12-05,56
2007-12-06,56
2007-12-07,56
2007-12-08,56
2007-12-09,56
2007-12-10,56
2007-12-11,56
2007-12-12,56
2007-12-13,56
2007-12-14,56
2007-12-15,56
2007-12-16,56
2007-12-17,56
2007-12-18,56
2007-12-19,56
2007-12-20,56
2007-12-21,56
2007-12-22,56
2007-12-23,56
2007-12-24,56
2007-12-25,56
2007-12-26,56
2007-12-27,56
2007-12-28,56
2007-12-29,56
2007-12-30,56
2007-12-31,56
2008-01-01,56
2008-01-02,56
2008-01-03,56
2008-01-04,57
2008-01-05,57
2008-01-06,57
2008-01-07,58
2008-01-08,58
2008-01-09,59
2008-01-10,59
2008-01-11,59
2008-01-12,60
2008-01-13,60
2008-01-14,61
2008-01-15,61
2008-01-16,61
2008-01-17,62
2008-01-18,62
2008-01-19,62
2008-01-20,63
2008-01-21,63
2008-01-22,64
2008-01-23,64
2008-01-24,64
2008-01-25,65
2008-01-26,65
2008-01-27,66
2008-01-28,66
2008-01-29,66
2008-01-30,67
2008-01-31,67
2008-02-01,68
2008-02-02,68
2008-02-03,68
2008-02-04,69
2008-02-05,69
2008-02-06,70
2008-02-07,70
2008-02-08,70
2008-02-09,71
2008-02-10,71
2008-02-11,72
2008-02-12,72
2008-02-13,72
2008-02-14,73
2008-02-15,73
2008-02-16,74
2008-02-17,74
2008-02-18,75
2008-02-19,75
2008-02-20,75
2008-02-21,76
2008-02-22,76
2008-02-23,77
2008-02-24,77
2008-02-25,77
2008-02-26,78
2008-02-27,78
2008-02-28,79
2008-02-29,79
2008-03-01,80
