Date,Jefferies & Company
2006-08-22,0
2006-08-23,0
2006-08-24,0
2006-08-25,0
2006-08-26,0
2006-08-27,0
2006-08-28,0
2006-08-29,0
2006-08-30,0
2006-08-31,0
2006-09-01,0
2006-09-02,3
2006-09-03,6
2006-09-04,10
2006-09-05,13
2006-09-06,16
2006-09-07,20
2006-09-08,23
2006-09-09,26
2006-09-10,30
2006-09-11,33
2006-09-12,36
2006-09-13,40
2006-09-14,43
2006-09-15,46
2006-09-16,50
2006-09-17,53
2006-09-18,56
2006-09-19,60
2006-09-20,63
2006-09-21,66
2006-09-22,70
2006-09-23,73
2006-09-24,76
2006-09-25,80
2006-09-26,83
2006-09-27,86
2006-09-28,90
2006-09-29,93
2006-09-30,96
2006-10-01,100
2006-10-02,98
2006-10-03,97
2006-10-04,95
2006-10-05,94
2006-10-06,93
2006-10-07,91
2006-10-08,90
2006-10-09,88
2006-10-10,87
2006-10-11,86
2006-10-12,84
2006-10-13,83
2006-10-14,81
2006-10-15,80
2006-10-16,79
2006-10-17,77
2006-10-18,76
2006-10-19,75
2006-10-20,73
2006-10-21,72
2006-10-22,70
2006-10-23,69
2006-10-24,68
2006-10-25,66
2006-10-26,65
2006-10-27,63
2006-10-28,62
2006-10-29,61
2006-10-30,59
2006-10-31,58
2006-11-01,57
2006-11-02,57
2006-11-03,57
2006-11-04,57
2006-11-05,57
2006-11-06,57
2006-11-07,57
2006-11-08,57
2006-11-09,57
2006-11-10,57
2006-11-11,57
2006-11-12,57
2006-11-13,57
2006-11-14,57
2006-11-15,57
2006-11-16,57
2006-11-17,57
2006-11-18,57
2006-11-19,57
2006-11-20,57
2006-11-21,57
2006-11-22,57
2006-11-23,57
2006-11-24,57
2006-11-25,57
2006-11-26,57
2006-11-27,57
2006-11-28,57
2006-11-29,57
2006-11-30,57
2006-12-01,57
2006-12-02,57
2006-12-03,57
2006-12-04,57
2006-12-05,57
2006-12-06,57
2006-12-07,57
2006-12-08,57
2006-12-09,57
2006-12-10,57
2006-12-11,57
2006-12-12,57
2006-12-13,57
2006-12-14,57
2006-12-15,57
2006-12-16,57
2006-12-17,57
2006-12-18,57
2006-12-19,57
2006-12-20,57
2006-12-21,57
2006-12-22,57
2006-12-23,57
2006-12-24,57
2006-12-25,57
2006-12-26,57
2006-12-27,57
2006-12-28,57
2006-12-29,57
2006-12-30,57
2006-12-31,57
2007-01-01,57
2007-01-02,57
2007-01-03,57
2007-01-04,57
2007-01-05,57
2007-01-06,57
2007-01-07,57
2007-01-08,57
2007-01-09,57
2007-01-10,57
2007-01-11,57
2007-01-12,57
2007-01-13,57
2007-01-14,57
2007-01-15,57
2007-01-16,57
2007-01-17,57
2007-01-18,57
2007-01-19,57
2007-01-20,57
2007-01-21,57
2007-01-22,57
2007-01-23,57
2007-01-24,57
2007-01-25,57
2007-01-26,57
2007-01-27,57
2007-01-28,57
2007-01-29,57
2007-01-30,57
2007-01-31,57
2007-02-01,57
2007-02-02,57
2007-02-03,57
2007-02-04,57
2007-02-05,57
2007-02-06,57
2007-02-07,58
2007-02-08,58
2007-02-09,58
2007-02-10,58
2007-02-11,58
2007-02-12,58
2007-02-13,59
2007-02-14,59
2007-02-15,59
2007-02-16,59
2007-02-17,59
2007-02-18,60
2007-02-19,60
2007-02-20,60
2007-02-21,60
2007-02-22,60
2007-02-23,60
2007-02-24,61
2007-02-25,61
2007-02-26,61
2007-02-27,61
2007-02-28,61
2007-03-01,62
2007-03-02,62
2007-03-03,62
2007-03-04,62
2007-03-05,62
2007-03-06,62
2007-03-07,62
2007-03-08,63
2007-03-09,63
2007-03-10,63
2007-03-11,63
2007-03-12,63
2007-03-13,63
2007-03-14,64
2007-03-15,64
2007-03-16,64
2007-03-17,64
2007-03-18,64
2007-03-19,64
2007-03-20,65
2007-03-21,65
2007-03-22,65
2007-03-23,65
2007-03-24,65
2007-03-25,65
2007-03-26,66
2007-03-27,66
2007-03-28,66
2007-03-29,66
2007-03-30,66
2007-03-31,66
2007-04-01,67
2007-04-02,67
2007-04-03,67
2007-04-04,67
2007-04-05,67
2007-04-06,67
2007-04-07,68
2007-04-08,68
2007-04-09,68
2007-04-10,68
2007-04-11,68
2007-04-12,68
2007-04-13,69
2007-04-14,69
2007-04-15,69
2007-04-16,69
2007-04-17,69
2007-04-18,69
2007-04-19,70
2007-04-20,70
2007-04-21,70
2007-04-22,70
2007-04-23,70
2007-04-24,70
2007-04-25,71
2007-04-26,71
2007-04-27,71
2007-04-28,71
2007-04-29,71
2007-04-30,71
2007-05-01,72
2007-05-02,71
2007-05-03,71
2007-05-04,71
2007-05-05,71
2007-05-06,71
2007-05-07,70
2007-05-08,70
2007-05-09,70
2007-05-10,70
2007-05-11,70
2007-05-12,69
2007-05-13,69
2007-05-14,69
2007-05-15,69
2007-05-16,69
2007-05-17,68
2007-05-18,68
2007-05-19,68
2007-05-20,68
2007-05-21,68
2007-05-22,67
2007-05-23,67
2007-05-24,67
2007-05-25,67
2007-05-26,67
2007-05-27,66
2007-05-28,66
2007-05-29,66
2007-05-30,66
2007-05-31,66
2007-06-01,66
2007-06-02,65
2007-06-03,65
2007-06-04,65
2007-06-05,65
2007-06-06,65
2007-06-07,65
2007-06-08,64
2007-06-09,64
2007-06-10,64
2007-06-11,64
2007-06-12,64
2007-06-13,64
2007-06-14,63
2007-06-15,63
2007-06-16,63
2007-06-17,63
2007-06-18,63
2007-06-19,63
2007-06-20,62
2007-06-21,62
2007-06-22,62
2007-06-23,62
2007-06-24,62
2007-06-25,62
2007-06-26,61
2007-06-27,61
2007-06-28,61
2007-06-29,61
2007-06-30,61
2007-07-01,61
2007-07-02,61
2007-07-03,61
2007-07-04,61
2007-07-05,61
2007-07-06,61
2007-07-07,61
2007-07-08,61
2007-07-09,61
2007-07-10,61
2007-07-11,61
2007-07-12,61
2007-07-13,61
2007-07-14,61
2007-07-15,61
2007-07-16,61
2007-07-17,61
2007-07-18,61
2007-07-19,61
2007-07-20,61
2007-07-21,61
2007-07-22,61
2007-07-23,61
2007-07-24,61
2007-07-25,61
2007-07-26,61
2007-07-27,61
2007-07-28,61
2007-07-29,61
2007-07-30,61
2007-07-31,61
2007-08-01,61
2007-08-02,60
2007-08-03,59
2007-08-04,58
2007-08-05,58
2007-08-06,57
2007-08-07,56
2007-08-08,55
2007-08-09,55
2007-08-10,54
2007-08-11,53
2007-08-12,52
2007-08-13,52
2007-08-14,51
2007-08-15,50
2007-08-16,49
2007-08-17,49
2007-08-18,48
2007-08-19,47
2007-08-20,46
2007-08-21,46
2007-08-22,45
2007-08-23,44
2007-08-24,43
2007-08-25,43
2007-08-26,42
2007-08-27,41
2007-08-28,40
2007-08-29,40
2007-08-30,39
2007-08-31,38
2007-09-01,38
2007-09-02,38
2007-09-03,38
2007-09-04,38
2007-09-05,38
2007-09-06,38
2007-09-07,38
2007-09-08,38
2007-09-09,38
2007-09-10,38
2007-09-11,38
2007-09-12,38
2007-09-13,38
2007-09-14,38
2007-09-15,38
2007-09-16,38
2007-09-17,38
2007-09-18,38
2007-09-19,38
2007-09-20,38
2007-09-21,38
2007-09-22,38
2007-09-23,38
2007-09-24,38
2007-09-25,38
2007-09-26,38
2007-09-27,38
2007-09-28,38
2007-09-29,38
2007-09-30,38
2007-10-01,38
2007-10-02,38
2007-10-03,38
2007-10-04,38
2007-10-05,38
2007-10-06,39
2007-10-07,39
2007-10-08,39
2007-10-09,39
2007-10-10,40
2007-10-11,40
2007-10-12,40
2007-10-13,40
2007-10-14,40
2007-10-15,41
2007-10-16,41
2007-10-17,41
2007-10-18,41
2007-10-19,42
2007-10-20,42
2007-10-21,42
2007-10-22,42
2007-10-23,42
2007-10-24,43
2007-10-25,43
2007-10-26,43
2007-10-27,43
2007-10-28,44
2007-10-29,44
2007-10-30,44
2007-10-31,44
2007-11-01,45
2007-11-02,45
2007-11-03,45
2007-11-04,45
2007-11-05,45
2007-11-06,45
2007-11-07,45
2007-11-08,45
2007-11-09,45
2007-11-10,45
2007-11-11,45
2007-11-12,45
2007-11-13,45
2007-11-14,45
2007-11-15,45
2007-11-16,45
2007-11-17,45
2007-11-18,45
2007-11-19,45
2007-11-20,45
2007-11-21,45
2007-11-22,45
2007-11-23,45
2007-11-24,45
2007-11-25,45
2007-11-26,45
2007-11-27,45
2007-11-28,45
2007-11-29,45
2007-11-30,45
2007-12-01,46
2007-12-02,46
2007-12-03,46
2007-12-04,46
2007-12-05,46
2007-12-06,46
2007-12-07,46
2007-12-08,46
2007-12-09,46
2007-12-10,46
2007-12-11,46
2007-12-12,46
2007-12-13,46
2007-12-14,46
2007-12-15,46
2007-12-16,46
2007-12-17,46
2007-12-18,46
2007-12-19,46
2007-12-20,46
2007-12-21,46
2007-12-22,46
2007-12-23,46
2007-12-24,46
2007-12-25,46
2007-12-26,46
2007-12-27,46
2007-12-28,46
2007-12-29,46
2007-12-30,46
2007-12-31,46
2008-01-01,46
2008-01-02,46
2008-01-03,46
2008-01-04,46
2008-01-05,46
2008-01-06,46
2008-01-07,46
2008-01-08,46
2008-01-09,46
2008-01-10,46
2008-01-11,46
2008-01-12,46
2008-01-13,46
2008-01-14,46
2008-01-15,46
2008-01-16,46
2008-01-17,46
2008-01-18,46
2008-01-19,46
2008-01-20,46
2008-01-21,46
2008-01-22,46
2008-01-23,46
2008-01-24,46
2008-01-25,46
2008-01-26,46
2008-01-27,46
2008-01-28,46
2008-01-29,46
2008-01-30,46
2008-01-31,46
2008-02-01,47
2008-02-02,46
2008-02-03,46
2008-02-04,45
2008-02-05,45
2008-02-06,45
2008-02-07,44
2008-02-08,44
2008-02-09,44
2008-02-10,43
2008-02-11,43
2008-02-12,43
2008-02-13,42
2008-02-14,42
2008-02-15,42
2008-02-16,41
2008-02-17,41
2008-02-18,41
2008-02-19,40
2008-02-20,40
2008-02-21,40
2008-02-22,39
2008-02-23,39
2008-02-24,39
2008-02-25,38
2008-02-26,38
2008-02-27,38
2008-02-28,37
2008-02-29,37
2008-03-01,37
2008-03-02,36
2008-03-03,36
2008-03-04,36
2008-03-05,36
2008-03-06,36
2008-03-07,36
2008-03-08,36
2008-03-09,35
2008-03-10,35
2008-03-11,35
2008-03-12,35
2008-03-13,35
2008-03-14,35
2008-03-15,35
2008-03-16,35
2008-03-17,34
2008-03-18,34
2008-03-19,34
2008-03-20,34
2008-03-21,34
2008-03-22,34
2008-03-23,34
2008-03-24,34
2008-03-25,33
2008-03-26,33
2008-03-27,33
2008-03-28,33
2008-03-29,33
2008-03-30,33
2008-03-31,33
2008-04-01,33
