Date,BofA Merrill Lynch
2013-03-03,56
2013-03-04,59
2013-03-05,62
2013-03-06,65
2013-03-07,68
2013-03-08,71
2013-03-09,74
2013-03-10,69
2013-03-11,64
2013-03-12,59
2013-03-13,55
2013-03-14,50
2013-03-15,45
2013-03-16,41
2013-03-17,43
2013-03-18,45
2013-03-19,47
2013-03-20,50
2013-03-21,52
2013-03-22,54
2013-03-23,57
2013-03-24,54
2013-03-25,52
2013-03-26,50
2013-03-27,48
2013-03-28,46
2013-03-29,44
2013-03-30,42
2013-03-31,42
2013-04-01,42
2013-04-02,42
2013-04-03,42
2013-04-04,42
2013-04-05,42
2013-04-06,42
2013-04-07,46
2013-04-08,50
2013-04-09,54
2013-04-10,58
2013-04-11,62
2013-04-12,66
2013-04-13,70
2013-04-14,66
2013-04-15,63
2013-04-16,59
2013-04-17,56
2013-04-18,52
2013-04-19,49
2013-04-20,46
2013-04-21,46
2013-04-22,46
2013-04-23,46
2013-04-24,46
2013-04-25,46
2013-04-26,46
2013-04-27,46
2013-04-28,46
2013-04-29,46
2013-04-30,46
2013-05-01,46
2013-05-02,46
2013-05-03,46
2013-05-04,46
2013-05-05,46
2013-05-06,46
2013-05-07,46
2013-05-08,47
2013-05-09,47
2013-05-10,47
2013-05-11,48
2013-05-12,48
2013-05-13,49
2013-05-14,50
2013-05-15,50
2013-05-16,51
2013-05-17,52
2013-05-18,54
2013-05-19,47
2013-05-20,46
2013-05-21,45
2013-05-22,44
2013-05-23,43
2013-05-24,42
2013-05-25,41
2013-05-26,41
2013-06-02,48
2013-06-03,55
2013-06-04,62
2013-06-05,69
2013-06-06,77
2013-06-07,84
2013-06-08,91
2013-06-09,85
2013-06-10,78
2013-06-11,72
2013-06-12,67
2013-06-13,61
2013-06-14,55
2013-06-15,50
2013-06-16,48
2013-06-17,47
2013-06-18,46
2013-06-19,44
2013-06-20,43
2013-06-21,42
2013-06-22,41
2013-06-23,42
2013-06-24,43
2013-06-25,44
2013-06-26,46
2013-06-27,47
2013-06-28,48
2013-06-29,50
2013-06-30,48
2013-07-01,47
2013-07-02,46
2013-07-03,45
2013-07-04,44
2013-07-05,43
2013-07-06,42
2013-07-07,42
2013-07-08,42
2013-07-09,42
2013-07-10,42
2013-07-11,42
2013-07-12,42
2013-07-13,42
2013-07-14,42
2013-07-15,42
2013-07-16,42
