Date,Bank of America
2006-03-28,0
2006-03-29,0
2006-03-30,0
2006-03-31,0
2006-04-01,0
2006-04-02,0
2006-04-03,0
2006-04-04,0
2006-04-05,0
2006-04-06,0
2006-04-07,0
2006-04-08,0
2006-04-09,0
2006-04-10,0
2006-04-11,0
2006-04-12,0
2006-04-13,0
2006-04-14,0
2006-04-15,0
2006-04-16,0
2006-04-17,0
2006-04-18,0
2006-04-19,0
2006-04-20,0
2006-04-21,0
2006-04-22,0
2006-04-23,0
2006-04-24,0
2006-04-25,0
2006-04-26,0
2006-04-27,0
2006-04-28,0
2006-04-29,0
2006-04-30,0
2006-05-01,0
2006-05-02,0
2006-05-03,0
2006-05-04,0
2006-05-05,0
2006-05-06,0
2006-05-07,0
2006-05-08,0
2006-05-09,0
2006-05-10,0
2006-05-11,0
2006-05-12,0
2006-05-13,0
2006-05-14,0
2006-05-15,0
2006-05-16,0
2006-05-17,0
2006-05-18,0
2006-05-19,0
2006-05-20,0
2006-05-21,0
2006-05-22,0
2006-05-23,0
2006-05-24,0
2006-05-25,0
2006-05-26,0
2006-05-27,0
2006-05-28,0
2006-05-29,0
2006-05-30,0
2006-05-31,0
2006-06-01,0
2006-06-02,0
2006-06-03,0
2006-06-04,0
2006-06-05,0
2006-06-06,0
2006-06-07,0
2006-06-08,0
2006-06-09,0
2006-06-10,0
2006-06-11,0
2006-06-12,0
2006-06-13,0
2006-06-14,0
2006-06-15,0
2006-06-16,0
2006-06-17,0
2006-06-18,0
2006-06-19,0
2006-06-20,0
2006-06-21,0
2006-06-22,0
2006-06-23,0
2006-06-24,0
2006-06-25,0
2006-06-26,0
2006-06-27,0
2006-06-28,0
2006-06-29,0
2006-06-30,0
2006-07-01,0
2006-07-02,0
2006-07-03,0
2006-07-04,0
2006-07-05,0
2006-07-06,0
2006-07-07,0
2006-07-08,0
2006-07-09,0
2006-07-10,0
2006-07-11,0
2006-07-12,0
2006-07-13,0
2006-07-14,0
2006-07-15,0
2006-07-16,0
2006-07-17,0
2006-07-18,0
2006-07-19,0
2006-07-20,0
2006-07-21,0
2006-07-22,0
2006-07-23,0
2006-07-24,0
2006-07-25,0
2006-07-26,0
2006-07-27,0
2006-07-28,0
2006-07-29,0
2006-07-30,0
2006-07-31,0
2006-08-01,0
2006-08-02,0
2006-08-03,0
2006-08-04,0
2006-08-05,0
2006-08-06,0
2006-08-07,0
2006-08-08,0
2006-08-09,0
2006-08-10,0
2006-08-11,0
2006-08-12,0
2006-08-13,0
2006-08-14,0
2006-08-15,0
2006-08-16,0
2006-08-17,0
2006-08-18,0
2006-08-19,0
2006-08-20,0
2006-08-21,0
2006-08-22,0
2006-08-23,0
2006-08-24,0
2006-08-25,0
2006-08-26,0
2006-08-27,0
2006-08-28,0
2006-08-29,0
2006-08-30,0
2006-08-31,0
2006-09-01,0
2006-09-02,0
2006-09-03,0
2006-09-04,0
2006-09-05,0
2006-09-06,0
2006-09-07,0
2006-09-08,0
2006-09-09,0
2006-09-10,0
2006-09-11,0
2006-09-12,0
2006-09-13,0
2006-09-14,0
2006-09-15,0
2006-09-16,0
2006-09-17,0
2006-09-18,0
2006-09-19,0
2006-09-20,0
2006-09-21,0
2006-09-22,0
2006-09-23,0
2006-09-24,0
2006-09-25,0
2006-09-26,0
2006-09-27,0
2006-09-28,0
2006-09-29,0
2006-09-30,0
2006-10-01,0
2006-10-02,0
2006-10-03,0
2006-10-04,0
2006-10-05,0
2006-10-06,0
2006-10-07,0
2006-10-08,0
2006-10-09,0
2006-10-10,0
2006-10-11,0
2006-10-12,0
2006-10-13,0
2006-10-14,0
2006-10-15,0
2006-10-16,0
2006-10-17,0
2006-10-18,0
2006-10-19,0
2006-10-20,0
2006-10-21,0
2006-10-22,0
2006-10-23,0
2006-10-24,0
2006-10-25,0
2006-10-26,0
2006-10-27,0
2006-10-28,0
2006-10-29,0
2006-10-30,0
2006-10-31,0
2006-11-01,0
2006-11-02,0
2006-11-03,0
2006-11-04,0
2006-11-05,0
2006-11-06,0
2006-11-07,0
2006-11-08,0
2006-11-09,0
2006-11-10,0
2006-11-11,0
2006-11-12,0
2006-11-13,0
2006-11-14,0
2006-11-15,0
2006-11-16,0
2006-11-17,0
2006-11-18,0
2006-11-19,0
2006-11-20,0
2006-11-21,0
2006-11-22,0
2006-11-23,0
2006-11-24,0
2006-11-25,0
2006-11-26,0
2006-11-27,0
2006-11-28,0
2006-11-29,0
2006-11-30,0
2006-12-01,0
2006-12-02,0
2006-12-03,1
2006-12-04,1
2006-12-05,2
2006-12-06,2
2006-12-07,3
2006-12-08,3
2006-12-09,4
2006-12-10,4
2006-12-11,5
2006-12-12,6
2006-12-13,6
2006-12-14,7
2006-12-15,7
2006-12-16,8
2006-12-17,8
2006-12-18,9
2006-12-19,9
2006-12-20,10
2006-12-21,10
2006-12-22,11
2006-12-23,12
2006-12-24,12
2006-12-25,13
2006-12-26,13
2006-12-27,14
2006-12-28,14
2006-12-29,15
2006-12-30,15
2006-12-31,16
2007-01-01,17
2007-01-02,17
2007-01-03,17
2007-01-04,17
2007-01-05,17
2007-01-06,17
2007-01-07,17
2007-01-08,17
2007-01-09,17
2007-01-10,17
2007-01-11,17
2007-01-12,17
2007-01-13,17
2007-01-14,17
2007-01-15,17
2007-01-16,17
2007-01-17,17
2007-01-18,17
2007-01-19,17
2007-01-20,17
2007-01-21,17
2007-01-22,17
2007-01-23,17
2007-01-24,17
2007-01-25,17
2007-01-26,17
2007-01-27,17
2007-01-28,17
2007-01-29,17
2007-01-30,17
2007-01-31,17
2007-02-01,17
2007-02-02,17
2007-02-03,17
2007-02-04,17
2007-02-05,17
2007-02-06,17
2007-02-07,17
2007-02-08,17
2007-02-09,17
2007-02-10,17
2007-02-11,17
2007-02-12,17
2007-02-13,17
2007-02-14,17
2007-02-15,17
2007-02-16,17
2007-02-17,17
2007-02-18,17
2007-02-19,17
2007-02-20,17
2007-02-21,17
2007-02-22,17
2007-02-23,17
2007-02-24,17
2007-02-25,17
2007-02-26,17
2007-02-27,17
2007-02-28,17
2007-03-01,18
2007-03-02,17
2007-03-03,17
2007-03-04,17
2007-03-05,16
2007-03-06,16
2007-03-07,16
2007-03-08,16
2007-03-09,15
2007-03-10,15
2007-03-11,15
2007-03-12,15
2007-03-13,14
2007-03-14,14
2007-03-15,14
2007-03-16,14
2007-03-17,13
2007-03-18,13
2007-03-19,13
2007-03-20,13
2007-03-21,12
2007-03-22,12
2007-03-23,12
2007-03-24,12
2007-03-25,11
2007-03-26,11
2007-03-27,11
2007-03-28,11
2007-03-29,10
2007-03-30,10
2007-03-31,10
2007-04-01,10
2007-04-02,9
2007-04-03,9
2007-04-04,9
2007-04-05,9
2007-04-06,9
2007-04-07,9
2007-04-08,9
2007-04-09,9
2007-04-10,9
2007-04-11,9
2007-04-12,9
2007-04-13,9
2007-04-14,9
2007-04-15,9
2007-04-16,9
2007-04-17,9
2007-04-18,9
2007-04-19,9
2007-04-20,9
2007-04-21,9
2007-04-22,9
2007-04-23,9
2007-04-24,9
2007-04-25,9
2007-04-26,9
2007-04-27,9
2007-04-28,9
2007-04-29,9
2007-04-30,9
2007-05-01,9
2007-05-02,9
2007-05-03,9
2007-05-04,9
2007-05-05,9
2007-05-06,9
2007-05-07,9
2007-05-08,9
2007-05-09,10
2007-05-10,10
2007-05-11,10
2007-05-12,10
2007-05-13,10
2007-05-14,10
2007-05-15,10
2007-05-16,10
2007-05-17,11
2007-05-18,11
2007-05-19,11
2007-05-20,11
2007-05-21,11
2007-05-22,11
2007-05-23,11
2007-05-24,11
2007-05-25,12
2007-05-26,12
2007-05-27,12
2007-05-28,12
2007-05-29,12
2007-05-30,12
2007-05-31,12
2007-06-01,13
2007-06-02,13
2007-06-03,13
2007-06-04,13
2007-06-05,13
2007-06-06,13
2007-06-07,13
2007-06-08,13
2007-06-09,14
2007-06-10,14
2007-06-11,14
2007-06-12,14
2007-06-13,14
2007-06-14,14
2007-06-15,14
2007-06-16,15
2007-06-17,15
2007-06-18,15
2007-06-19,15
2007-06-20,15
2007-06-21,15
2007-06-22,15
2007-06-23,15
2007-06-24,16
2007-06-25,16
2007-06-26,16
2007-06-27,16
2007-06-28,16
2007-06-29,16
2007-06-30,16
2007-07-01,17
2007-07-02,19
2007-07-03,22
2007-07-04,25
2007-07-05,27
2007-07-06,30
2007-07-07,33
2007-07-08,35
2007-07-09,38
2007-07-10,41
2007-07-11,43
2007-07-12,46
2007-07-13,49
2007-07-14,51
2007-07-15,54
2007-07-16,57
2007-07-17,59
2007-07-18,62
2007-07-19,65
2007-07-20,67
2007-07-21,70
2007-07-22,73
2007-07-23,75
2007-07-24,78
2007-07-25,81
2007-07-26,83
2007-07-27,86
2007-07-28,89
2007-07-29,91
2007-07-30,94
2007-07-31,97
2007-08-05,92
2007-08-06,90
2007-08-07,88
2007-08-08,87
2007-08-09,85
2007-08-10,83
2007-08-11,81
2007-08-12,79
2007-08-13,77
2007-08-14,76
2007-08-15,74
2007-08-16,72
2007-08-17,70
2007-08-18,68
2007-08-19,66
2007-08-20,66
2007-08-21,64
2007-08-22,62
2007-08-23,61
2007-08-24,59
2007-08-25,57
2007-08-26,56
2007-08-27,52
2007-08-28,50
2007-08-29,48
2007-08-30,47
2007-08-31,45
2007-09-01,43
2007-09-02,43
2007-09-03,42
2007-09-04,42
2007-09-05,41
2007-09-06,41
2007-09-07,41
2007-09-08,41
2007-09-09,40
2007-09-10,40
2007-09-11,40
2007-09-12,40
2007-09-13,40
2007-09-14,40
2007-09-15,39
2007-09-16,39
2007-09-17,38
2007-09-18,38
2007-09-19,38
2007-09-20,38
2007-09-21,37
2007-09-22,37
2007-09-23,37
2007-09-24,36
2007-09-25,36
2007-09-26,36
2007-09-27,36
2007-09-28,35
2007-09-29,35
2007-09-30,35
2007-10-01,35
