Date,Jefferies
2011-02-01,36
2011-02-02,35
2011-02-03,35
2011-02-04,34
2011-02-05,34
2011-02-06,33
2011-02-07,33
2011-02-08,32
2011-02-09,32
2011-02-10,31
2011-02-11,31
2011-02-12,30
2011-02-13,30
2011-02-14,29
2011-02-15,29
2011-02-16,28
2011-02-17,28
2011-02-18,27
2011-02-19,27
2011-02-20,26
2011-02-21,26
2011-02-22,25
2011-02-23,25
2011-02-24,24
2011-02-25,24
2011-02-26,23
2011-02-27,23
2011-02-28,22
2011-03-01,22
2011-03-02,22
2011-03-03,22
2011-03-04,22
2011-03-05,22
2011-03-06,22
2011-03-07,22
2011-03-08,22
2011-03-09,22
2011-03-10,22
2011-03-11,22
2011-03-12,22
2011-03-13,22
2011-03-14,22
2011-03-15,22
2011-03-16,22
2011-03-17,22
2011-03-18,22
2011-03-19,22
2011-03-20,22
2011-03-21,22
2011-03-22,22
2011-03-23,22
2011-03-24,22
2011-03-25,22
2011-03-26,22
2011-03-27,22
2011-03-28,22
2011-03-29,22
2011-03-30,22
2011-03-31,22
2011-04-01,22
2011-04-02,22
2011-04-03,23
2011-04-04,23
2011-04-05,24
2011-04-06,24
2011-04-07,25
2011-04-08,25
2011-04-09,26
2011-04-10,27
2011-04-11,27
2011-04-12,28
2011-04-13,28
2011-04-14,29
2011-04-15,29
2011-04-16,30
2011-04-17,31
2011-04-18,31
2011-04-19,32
2011-04-20,32
2011-04-21,33
2011-04-22,33
2011-04-23,34
2011-04-24,35
2011-04-25,35
2011-04-26,36
2011-04-27,36
2011-04-28,37
2011-04-29,37
2011-04-30,38
2011-05-01,39
2011-05-02,38
2011-05-03,38
2011-05-04,38
2011-05-05,38
2011-05-06,38
2011-05-07,38
2011-05-08,38
2011-05-09,38
2011-05-10,38
2011-05-11,38
2011-05-12,38
2011-05-13,38
2011-05-14,38
2011-05-15,38
2011-05-16,38
2011-05-17,38
2011-05-18,38
2011-05-19,38
2011-05-20,38
2011-05-21,38
2011-05-22,38
2011-05-23,38
2011-05-24,38
2011-05-25,38
2011-05-26,38
2011-05-27,38
2011-05-28,38
2011-05-29,38
2011-05-30,38
2011-05-31,38
2011-06-01,38
2011-06-02,37
2011-06-03,37
2011-06-04,36
2011-06-05,36
2011-06-06,35
2011-06-07,35
2011-06-08,34
2011-06-09,34
2011-06-10,34
2011-06-11,33
2011-06-12,33
2011-06-13,32
2011-06-14,32
2011-06-15,31
2011-06-16,31
2011-06-17,31
2011-06-18,30
2011-06-19,30
2011-06-20,29
2011-06-21,29
2011-06-22,28
2011-06-23,28
2011-06-24,28
2011-06-25,27
2011-06-26,27
2011-06-27,26
2011-06-28,26
2011-06-29,25
2011-06-30,25
2011-07-01,25
2011-07-02,25
2011-07-03,25
2011-07-04,25
2011-07-05,25
2011-07-06,25
2011-07-07,25
2011-07-08,25
2011-07-09,25
2011-07-10,25
2011-07-11,25
2011-07-12,25
2011-07-13,25
2011-07-14,25
2011-07-15,25
2011-07-16,25
2011-07-17,25
2011-07-18,25
2011-07-19,25
2011-07-20,25
2011-07-21,25
2011-07-22,25
2011-07-23,25
2011-07-24,25
2011-07-25,25
2011-07-26,25
2011-07-27,25
2011-07-28,25
2011-07-29,25
2011-07-30,25
2011-07-31,25
2011-08-01,25
2011-08-02,25
2011-08-03,25
2011-08-04,25
2011-08-05,25
2011-08-06,25
2011-08-07,25
2011-08-08,25
2011-08-09,25
2011-08-10,25
2011-08-11,25
2011-08-12,25
2011-08-13,25
2011-08-14,25
2011-08-15,25
2011-08-16,25
2011-08-17,26
2011-08-18,26
2011-08-19,26
2011-08-20,26
2011-08-21,26
2011-08-22,26
2011-08-23,26
2011-08-24,26
2011-08-25,26
2011-08-26,26
2011-08-27,26
2011-08-28,26
2011-08-29,26
2011-08-30,26
2011-08-31,26
2011-09-01,27
2011-09-02,26
2011-09-03,26
2011-09-04,26
2011-09-05,26
2011-09-06,26
2011-09-07,26
2011-09-08,25
2011-09-09,25
2011-09-10,25
2011-09-11,25
2011-09-12,25
2011-09-13,25
2011-09-14,24
2011-09-15,24
2011-09-16,24
2011-09-17,24
2011-09-18,24
2011-09-19,24
2011-09-20,23
2011-09-21,23
2011-09-22,23
2011-09-23,23
2011-09-24,23
2011-09-25,23
2011-09-26,22
2011-09-27,22
2011-09-28,22
2011-09-29,22
2011-09-30,22
2011-10-01,22
2011-10-02,24
2011-10-03,27
2011-10-04,29
2011-10-05,32
2011-10-06,34
2011-10-07,37
2011-10-08,39
2011-10-09,42
2011-10-10,44
2011-10-11,47
2011-10-12,49
2011-10-13,52
2011-10-14,54
2011-10-15,57
2011-10-16,59
2011-10-17,62
2011-10-18,64
2011-10-19,67
2011-10-20,69
2011-10-21,72
2011-10-22,74
2011-10-23,77
2011-10-24,79
2011-10-25,82
2011-10-26,84
2011-10-27,87
2011-10-28,89
2011-10-29,92
2011-10-30,94
2011-10-31,97
2011-11-01,100
2011-11-02,97
2011-11-03,94
2011-11-04,92
2011-11-05,89
2011-11-06,87
2011-11-07,84
2011-11-08,82
2011-11-09,79
2011-11-10,76
2011-11-11,74
2011-11-12,71
2011-11-13,69
2011-11-14,66
2011-11-15,64
2011-11-16,61
2011-11-17,58
2011-11-18,56
2011-11-19,53
2011-11-20,51
2011-11-21,48
2011-11-22,46
2011-11-23,43
2011-11-24,40
2011-11-25,38
2011-11-26,35
2011-11-27,33
2011-11-28,30
2011-11-29,28
2011-11-30,25
2011-12-01,23
2011-12-02,23
2011-12-03,23
2011-12-04,24
2011-12-05,24
2011-12-06,25
2011-12-07,25
2011-12-08,26
2011-12-09,26
2011-12-10,27
2011-12-11,27
2011-12-12,28
2011-12-13,28
2011-12-14,29
2011-12-15,29
2011-12-16,30
2011-12-17,30
2011-12-18,31
2011-12-19,31
2011-12-20,32
2011-12-21,32
2011-12-22,33
2011-12-23,33
2011-12-24,34
2011-12-25,34
2011-12-26,35
2011-12-27,35
2011-12-28,36
2011-12-29,36
2011-12-30,37
2011-12-31,37
2012-01-01,38
2012-01-02,37
2012-01-03,37
2012-01-04,37
2012-01-05,37
2012-01-06,37
2012-01-07,37
2012-01-08,36
2012-01-09,36
2012-01-10,36
2012-01-11,36
2012-01-12,36
2012-01-13,36
2012-01-14,35
2012-01-15,35
2012-01-16,35
2012-01-17,35
2012-01-18,35
2012-01-19,35
2012-01-20,34
2012-01-21,34
2012-01-22,34
2012-01-23,34
2012-01-24,34
2012-01-25,34
2012-01-26,33
2012-01-27,33
2012-01-28,33
2012-01-29,33
2012-01-30,33
2012-01-31,33
2012-02-01,33
2012-02-02,33
