Date,Bank of America
2007-10-10,21
2007-10-11,21
2007-10-12,21
2007-10-13,21
2007-10-14,21
2007-10-15,21
2007-10-16,21
2007-10-17,21
2007-10-18,21
2007-10-19,21
2007-10-20,21
2007-10-21,22
2007-10-22,24
2007-10-23,26
2007-10-24,27
2007-10-25,29
2007-10-26,31
2007-10-27,33
2007-10-28,31
2007-11-04,22
2007-11-05,22
2007-11-06,22
2007-11-07,22
2007-11-08,22
2007-11-09,22
2007-11-10,23
2007-11-11,23
2007-11-12,23
2007-11-13,23
2007-11-14,23
2007-11-15,23
2007-11-16,23
2007-11-17,24
2007-11-18,24
2007-11-19,24
2007-11-20,24
2007-11-21,24
2007-11-22,24
2007-11-23,24
2007-11-24,24
2007-11-25,20
2007-11-26,17
2007-11-27,14
2007-11-28,10
2007-11-29,7
2007-11-30,3
2007-12-01,0
2007-12-02,0
2007-12-03,0
2007-12-04,0
2007-12-05,0
2007-12-06,0
2007-12-07,0
2007-12-08,0
2007-12-09,0
2007-12-10,0
2007-12-11,0
2007-12-12,0
2007-12-13,0
2007-12-14,0
2007-12-15,0
2007-12-16,0
2007-12-17,0
2007-12-18,0
2007-12-19,0
2007-12-20,0
2007-12-21,0
2007-12-22,0
2007-12-23,0
2007-12-24,0
2007-12-25,0
2007-12-26,0
2007-12-27,0
2007-12-28,0
2007-12-29,0
2007-12-30,0
2007-12-31,0
2008-01-01,0
2008-01-02,0
2008-01-03,0
2008-01-04,0
2008-01-05,0
2008-01-06,14
2008-01-07,28
2008-01-08,43
2008-01-09,57
2008-01-10,71
2008-01-11,86
2008-01-12,100
2008-01-13,93
2008-01-14,84
2008-01-15,76
2008-01-16,68
2008-01-17,60
2008-01-18,52
2008-01-19,44
2008-01-20,41
2008-01-21,37
2008-01-22,33
2008-01-23,30
2008-01-24,26
2008-01-25,23
2008-01-26,20
2008-01-27,20
2008-02-03,22
2008-02-04,21
2008-02-05,20
2008-02-06,19
2008-02-07,18
2008-02-08,17
2008-02-09,16
2008-02-10,15
2008-02-11,15
2008-02-12,14
2008-02-13,14
2008-02-14,13
2008-02-15,13
2008-02-16,13
2008-02-17,13
2008-02-18,13
2008-02-19,13
2008-02-20,13
2008-02-21,13
2008-02-22,13
2008-02-23,13
2008-02-24,13
2008-02-25,13
2008-02-26,13
2008-02-27,13
2008-02-28,13
2008-02-29,13
2008-03-01,13
2008-03-02,13
2008-03-03,13
2008-03-04,13
2008-03-05,13
2008-03-06,13
2008-03-07,13
2008-03-08,13
2008-03-09,14
2008-03-10,16
2008-03-11,17
2008-03-12,19
2008-03-13,21
2008-03-14,22
2008-03-15,24
2008-03-16,24
2008-03-17,23
2008-03-18,23
2008-03-19,23
2008-03-20,23
2008-03-21,23
2008-03-22,23
2008-03-23,21
2008-03-24,20
2008-03-25,19
2008-03-26,18
2008-03-27,17
2008-03-28,16
2008-03-29,15
2008-03-30,15
2008-03-31,15
2008-04-01,15
2008-04-02,15
2008-04-03,15
2008-04-04,15
2008-04-05,15
2008-04-06,15
2008-04-07,15
2008-04-08,15
2008-04-09,15
2008-04-10,15
2008-04-11,15
2008-04-12,15
2008-04-13,14
2008-04-14,14
2008-04-15,14
2008-04-16,14
2008-04-17,14
2008-04-18,14
2008-04-19,14
2008-04-20,14
2008-04-21,14
2008-04-22,14
2008-04-23,14
2008-04-24,14
2008-04-25,14
2008-04-26,14
2008-04-27,14
2008-05-04,14
2008-05-05,14
2008-05-06,14
2008-05-07,15
2008-05-08,15
2008-05-09,15
2008-05-10,16
2008-05-11,15
2008-05-12,19
2008-05-13,15
2008-05-14,15
2008-05-15,15
2008-05-16,15
2008-05-17,15
2008-05-18,15
2008-05-19,16
2008-05-20,17
2008-05-21,17
2008-05-22,18
2008-05-23,19
2008-05-24,20
2008-05-25,19
2008-05-26,18
2008-05-27,17
2008-05-28,17
2008-05-29,16
2008-05-30,15
2008-05-31,15
2008-06-01,15
2008-06-02,15
2008-06-03,15
2008-06-04,15
2008-06-05,15
2008-06-06,15
2008-06-07,15
2008-06-08,15
2008-06-09,15
2008-06-10,15
2008-06-11,15
2008-06-12,15
2008-06-13,15
2008-06-14,15
2008-06-15,15
2008-06-16,15
2008-06-17,15
2008-06-18,15
2008-06-19,15
2008-06-20,15
2008-06-21,16
2008-06-22,18
2008-06-23,21
2008-06-24,23
2008-06-25,26
2008-06-26,28
2008-06-27,31
2008-06-28,34
2008-06-29,33
2008-06-30,32
2008-07-01,31
2008-07-02,30
2008-07-03,29
2008-07-04,28
2008-07-05,27
2008-07-06,25
2008-07-07,23
2008-07-08,22
2008-07-09,20
2008-07-10,19
2008-07-11,17
2008-07-12,16
2008-07-13,16
2008-07-14,16
2008-07-15,16
2008-07-16,16
2008-07-17,16
2008-07-18,16
2008-07-19,16
2008-07-20,16
2008-07-21,17
2008-07-22,17
2008-07-23,18
2008-07-24,19
2008-07-25,19
2008-07-26,21
2008-07-27,16
2008-08-03,0
2008-08-04,0
2008-08-05,0
2008-08-06,0
2008-08-07,0
2008-08-08,0
2008-08-09,0
2008-08-10,0
2008-08-11,0
2008-08-12,0
2008-08-13,0
2008-08-14,0
2008-08-15,0
2008-08-16,0
2008-08-17,0
2008-08-18,0
2008-08-19,0
2008-08-20,0
2008-08-21,0
2008-08-22,0
2008-08-23,0
2008-08-24,0
2008-08-25,0
2008-08-26,0
2008-08-27,0
2008-08-28,0
2008-08-29,0
2008-08-30,0
2008-08-31,0
2008-09-01,0
2008-09-02,0
2008-09-03,0
2008-09-04,0
2008-09-05,0
2008-09-06,0
2008-09-07,3
2008-09-08,6
2008-09-09,9
2008-09-10,12
2008-09-11,15
2008-09-12,18
2008-09-13,22
2008-09-14,23
2008-09-15,25
2008-09-16,26
2008-09-17,27
2008-09-18,29
2008-09-19,30
2008-09-20,32
2008-09-21,31
2008-09-22,29
2008-09-23,28
2008-09-24,27
2008-09-25,25
2008-09-26,24
2008-09-27,23
2008-09-28,22
2008-09-29,21
2008-09-30,21
2008-10-01,20
2008-10-02,20
2008-10-03,19
2008-10-04,19
2008-10-05,22
2008-10-06,27
2008-10-07,31
2008-10-08,35
2008-10-09,39
2008-10-10,43
2008-10-11,47
2008-10-12,44
2008-10-13,40
2008-10-14,37
2008-10-15,34
2008-10-16,32
2008-10-17,29
2008-10-18,26
2008-10-19,24
2008-10-20,21
2008-10-21,19
2008-10-22,17
2008-10-23,15
2008-10-24,13
2008-10-25,11
2008-10-26,11
