Date,SolarCity
2013-01-04,0
2013-01-05,0
2013-01-06,0
2013-01-07,0
2013-01-08,0
2013-01-09,0
2013-01-10,0
2013-01-11,0
2013-01-12,0
2013-01-13,0
2013-01-14,0
2013-01-15,0
2013-01-16,0
2013-01-17,0
2013-01-18,0
2013-01-19,0
2013-01-20,0
2013-01-21,0
2013-01-22,0
2013-01-23,0
2013-01-24,0
2013-01-25,0
2013-01-26,0
2013-01-27,0
2013-01-28,0
2013-01-29,0
2013-01-30,0
2013-01-31,0
2013-02-01,0
2013-02-02,0
2013-02-03,0
2013-02-04,0
2013-02-05,0
2013-02-06,0
2013-02-07,0
2013-02-08,0
2013-02-09,0
2013-02-10,2
2013-02-11,5
2013-02-12,8
2013-02-13,10
2013-02-14,13
2013-02-15,16
2013-02-16,19
2013-02-17,16
2013-02-18,13
2013-02-19,10
2013-02-20,8
2013-02-21,5
2013-02-22,2
2013-02-23,0
2013-02-24,0
2013-02-25,0
2013-02-26,0
2013-02-27,0
2013-02-28,0
2013-03-01,0
2013-03-02,0
2013-03-03,0
2013-03-04,0
2013-03-05,0
2013-03-06,0
2013-03-07,0
2013-03-08,0
2013-03-09,0
2013-03-10,0
2013-03-11,0
2013-03-12,0
2013-03-13,0
2013-03-14,0
2013-03-15,0
2013-03-16,0
2013-03-17,0
2013-03-18,0
2013-03-19,0
2013-03-20,0
2013-03-21,0
2013-03-22,0
2013-03-23,0
2013-03-24,0
2013-03-25,0
2013-03-26,0
2013-03-27,0
2013-03-28,0
2013-03-29,0
2013-03-30,0
2013-03-31,0
2013-04-07,0
2013-04-08,0
2013-04-09,0
2013-04-10,0
2013-04-11,0
2013-04-12,0
2013-04-13,0
2013-04-14,0
2013-04-15,0
2013-04-16,0
2013-04-17,0
2013-04-18,0
2013-04-19,0
2013-04-20,0
2013-04-21,0
2013-04-22,0
2013-04-23,0
2013-04-24,0
2013-04-25,0
2013-04-26,0
2013-04-27,0
2013-04-28,2
2013-04-29,4
2013-04-30,7
2013-05-01,9
2013-05-02,12
2013-05-03,14
2013-05-04,17
2013-05-05,17
2013-05-06,17
2013-05-07,17
2013-05-08,18
2013-05-09,18
2013-05-10,19
2013-05-11,19
2013-05-12,24
2013-05-13,28
2013-05-14,33
2013-05-15,37
2013-05-16,42
2013-05-17,46
2013-05-18,51
2013-05-19,55
2013-05-20,60
2013-05-21,64
2013-05-22,68
2013-05-23,72
2013-05-24,76
2013-05-25,80
2013-05-26,77
2013-05-27,73
2013-05-28,69
2013-05-29,66
2013-05-30,63
2013-05-31,59
2013-06-01,56
2013-06-02,54
2013-06-03,52
2013-06-04,50
2013-06-05,48
2013-06-06,46
2013-06-07,44
2013-06-08,42
2013-06-09,42
2013-06-10,42
2013-06-11,42
2013-06-12,42
2013-06-13,42
2013-06-14,42
2013-06-15,42
2013-06-16,39
2013-06-17,36
2013-06-18,34
2013-06-19,31
2013-06-20,28
2013-06-21,25
2013-06-22,23
2013-06-23,22
2013-06-24,22
2013-06-25,21
2013-06-26,21
2013-06-27,21
2013-06-28,21
2013-06-29,20
2013-06-30,20
2013-07-07,23
2013-07-08,26
2013-07-09,28
2013-07-10,31
2013-07-11,33
2013-07-12,36
2013-07-13,39
2013-07-14,37
2013-07-15,37
2013-07-16,35
2013-07-17,34
2013-07-18,33
2013-07-19,32
2013-07-20,31
2013-07-21,29
2013-07-22,27
2013-07-23,26
2013-07-24,24
2013-07-25,23
2013-07-26,21
2013-07-27,20
2013-07-28,20
2013-07-29,19
2013-07-30,20
2013-07-31,20
2013-08-01,20
2013-08-02,21
2013-08-03,21
2013-08-04,27
2013-08-05,34
2013-08-06,41
2013-08-07,47
2013-08-08,53
2013-08-09,60
2013-08-10,66
2013-08-11,59
2013-08-12,52
2013-08-13,45
2013-08-14,39
2013-08-15,32
2013-08-16,25
2013-08-17,19
2013-08-18,19
2013-08-19,18
2013-08-20,18
2013-08-21,18
2013-08-22,18
2013-08-23,18
2013-08-24,18
2013-08-25,19
2013-08-26,21
2013-08-27,22
2013-08-28,23
2013-08-29,24
2013-08-30,26
2013-08-31,27
2013-09-01,27
2013-09-02,26
2013-09-03,26
2013-09-04,26
2013-09-05,26
2013-09-06,26
2013-09-07,26
2013-09-08,28
2013-09-09,31
2013-09-10,33
2013-09-11,35
2013-09-12,37
2013-09-13,39
2013-09-14,41
2013-09-15,40
2013-09-16,40
2013-09-17,39
2013-09-18,39
2013-09-19,38
2013-09-20,38
2013-09-21,37
2013-09-22,35
2013-09-23,33
2013-09-24,31
2013-09-25,30
2013-09-26,28
2013-09-27,26
2013-09-28,24
2013-09-29,24
2013-10-06,27
2013-10-07,29
2013-10-08,31
2013-10-09,33
2013-10-10,35
2013-10-11,37
2013-10-12,40
2013-10-13,42
2013-10-14,43
2013-10-15,45
2013-10-16,47
2013-10-17,49
2013-10-18,51
2013-10-19,53
2013-10-20,51
2013-10-21,51
2013-10-22,49
2013-10-23,47
2013-10-24,45
2013-10-25,44
2013-10-26,42
2013-10-27,42
2013-10-28,41
2013-10-29,42
2013-10-30,42
2013-10-31,42
2013-11-01,43
2013-11-02,43
2013-11-03,45
2013-11-04,49
2013-11-05,51
2013-11-06,53
2013-11-07,56
2013-11-08,58
2013-11-09,61
2013-11-10,58
2013-11-11,54
2013-11-12,51
2013-11-13,49
2013-11-14,46
2013-11-15,43
2013-11-16,41
2013-11-17,40
2013-11-18,40
2013-11-19,39
2013-11-20,39
2013-11-21,38
2013-11-22,38
2013-11-23,37
2013-11-24,35
2013-11-25,32
2013-11-26,30
2013-11-27,28
2013-11-28,26
2013-11-29,24
2013-11-30,22
2013-12-01,24
2013-12-02,27
2013-12-03,29
2013-12-04,31
2013-12-05,33
2013-12-06,36
2013-12-07,38
2013-12-08,36
2013-12-09,34
2013-12-10,33
2013-12-11,31
2013-12-12,30
2013-12-13,28
2013-12-14,26
2013-12-15,29
2013-12-16,32
2013-12-17,35
2013-12-18,38
2013-12-19,40
2013-12-20,43
2013-12-21,46
2013-12-22,44
2013-12-23,41
2013-12-24,39
2013-12-25,37
2013-12-26,35
2013-12-27,33
2013-12-28,30
2013-12-29,30
2014-01-05,30
2014-01-06,32
2014-01-07,35
2014-01-08,38
2014-01-09,41
2014-01-10,44
2014-01-11,47
2014-01-12,51
2014-01-13,55
2014-01-14,58
2014-01-15,62
2014-01-16,66
2014-01-17,69
2014-01-18,73
2014-01-19,70
2014-01-20,67
2014-01-21,64
2014-01-22,61
2014-01-23,59
2014-01-24,56
2014-01-25,53
2014-01-26,51
2014-01-27,50
2014-01-28,49
2014-01-29,47
2014-01-30,46
2014-01-31,44
2014-02-01,43
2014-02-02,41
2014-02-03,37
2014-02-04,35
2014-02-05,32
2014-02-06,30
2014-02-07,28
2014-02-08,25
2014-02-09,28
2014-02-10,32
2014-02-11,35
2014-02-12,38
2014-02-13,41
2014-02-14,45
2014-02-15,48
2014-02-16,46
2014-02-17,42
2014-02-18,41
2014-02-19,39
2014-02-20,37
2014-02-21,36
2014-02-22,34
2014-02-23,43
