Date,Goldman Sachs
2006-02-01,74
2006-02-02,71
2006-02-03,69
2006-02-04,66
2006-02-05,65
2006-02-06,65
2006-02-07,67
2006-02-08,64
2006-02-09,64
2006-02-10,64
2006-02-11,64
2006-02-12,67
2006-02-13,70
2006-02-14,74
2006-02-15,79
2006-02-16,79
2006-02-17,82
2006-02-18,85
2006-02-19,82
2006-02-20,79
2006-02-21,76
2006-02-22,74
2006-02-23,71
2006-02-24,68
2006-02-25,66
2006-02-26,68
2006-02-27,70
2006-02-28,72
2006-03-01,78
2006-03-02,76
2006-03-03,78
2006-03-04,80
2006-03-05,75
2006-03-06,70
2006-03-07,66
2006-03-08,64
2006-03-09,57
2006-03-10,52
2006-03-11,48
2006-03-12,53
2006-03-13,59
2006-03-14,65
2006-03-15,70
2006-03-16,78
2006-03-17,82
2006-03-18,89
2006-03-19,85
2006-03-20,83
2006-03-21,81
2006-03-22,83
2006-03-23,77
2006-03-24,74
2006-03-25,78
2006-03-26,70
2006-03-27,69
2006-03-28,67
2006-03-29,66
2006-03-30,64
2006-03-31,63
2006-05-01,69
2006-05-02,69
2006-05-03,69
2006-05-04,69
2006-05-05,69
2006-05-06,69
2006-05-07,67
2006-05-08,65
2006-05-09,65
2006-05-10,62
2006-05-11,61
2006-05-12,59
2006-05-13,58
2006-05-14,58
2006-05-15,58
2006-05-16,61
2006-05-17,58
2006-05-18,58
2006-05-19,58
2006-05-20,58
2006-05-21,58
2006-05-22,58
2006-05-23,58
2006-05-24,58
2006-05-25,58
2006-05-26,58
2006-05-27,59
2006-05-28,61
2006-05-29,63
2006-05-30,65
2006-05-31,68
2006-06-01,70
2006-06-02,76
2006-06-03,75
2006-06-04,73
2006-06-05,72
2006-06-06,71
2006-06-07,73
2006-06-08,69
2006-06-09,68
2006-06-10,67
2006-06-11,67
2006-06-12,68
2006-06-13,69
2006-06-14,75
2006-06-15,71
2006-06-16,72
2006-06-17,73
2006-06-18,72
2006-06-19,71
2006-06-20,71
2006-06-21,70
2006-06-22,69
2006-06-23,68
2006-06-24,68
2006-06-25,67
2006-06-26,66
2006-06-27,65
2006-06-28,65
2006-06-29,66
2006-06-30,63
2006-07-01,63
2006-07-02,63
2006-07-03,63
2006-07-04,63
2006-07-05,64
2006-07-06,64
2006-07-07,64
2006-07-08,65
2006-07-09,65
2006-07-10,67
2006-07-11,67
2006-07-12,69
2006-07-13,69
2006-07-14,70
2006-07-15,71
2006-07-16,69
2006-07-17,68
2006-07-18,66
2006-07-19,65
2006-07-20,63
2006-07-21,62
2006-07-22,61
2006-07-23,60
2006-07-24,61
2006-07-25,60
2006-07-26,60
2006-07-27,60
2006-07-28,60
2006-07-29,60
2006-07-30,59
2006-07-31,59
2006-08-01,58
2006-08-02,58
2006-08-03,58
2006-08-04,57
2006-08-05,57
2006-08-06,58
2006-08-07,60
2006-08-08,61
2006-08-09,67
2006-08-10,64
2006-08-11,68
2006-08-12,68
2006-08-13,65
2006-08-14,63
2006-08-15,61
2006-08-16,59
2006-08-17,57
2006-08-18,55
2006-08-19,53
2006-08-20,53
2006-08-21,54
2006-08-22,55
2006-08-23,55
2006-08-24,60
2006-08-25,57
2006-08-26,58
2006-08-27,57
2006-08-28,57
2006-08-29,57
2006-08-30,56
2006-08-31,56
2006-09-01,56
2006-09-02,56
2006-09-03,55
2006-09-04,54
2006-09-05,54
2006-09-06,53
2006-09-07,53
2006-09-08,54
2006-09-09,52
2006-09-10,54
2006-09-11,57
2006-09-12,64
2006-09-13,63
2006-09-14,66
2006-09-15,71
2006-09-16,72
2006-09-17,72
2006-09-18,72
2006-09-19,74
2006-09-20,72
2006-09-21,75
2006-09-22,75
2006-09-23,73
2006-09-24,69
2006-09-25,65
2006-09-26,62
2006-09-27,58
2006-09-28,55
2006-09-29,51
2006-09-30,48
2006-10-01,49
2006-10-02,51
2006-10-03,55
2006-10-04,54
2006-10-05,58
2006-10-06,58
2006-10-07,60
2006-10-08,61
2006-10-09,62
2006-10-10,64
2006-10-11,65
2006-10-12,69
2006-10-13,68
2006-10-14,70
2006-10-15,68
2006-10-16,66
2006-10-17,64
2006-10-18,65
2006-10-19,61
2006-10-20,58
2006-10-21,56
