Date,FBR Capital Markets
2007-10-02,0
2007-10-03,0
2007-10-04,0
2007-10-05,0
2007-10-06,0
2007-10-07,0
2007-10-08,0
2007-10-09,0
2007-10-10,0
2007-10-11,0
2007-10-12,0
2007-10-13,0
2007-10-14,0
2007-10-15,0
2007-10-16,0
2007-10-17,0
2007-10-18,0
2007-10-19,0
2007-10-20,0
2007-10-21,0
2007-10-22,0
2007-10-23,0
2007-10-24,0
2007-10-25,0
2007-10-26,0
2007-10-27,0
2007-10-28,0
2007-10-29,0
2007-10-30,0
2007-10-31,0
2007-11-01,0
2007-11-02,3
2007-11-03,6
2007-11-04,9
2007-11-05,12
2007-11-06,15
2007-11-07,18
2007-11-08,21
2007-11-09,24
2007-11-10,27
2007-11-11,30
2007-11-12,33
2007-11-13,36
2007-11-14,39
2007-11-15,42
2007-11-16,46
2007-11-17,49
2007-11-18,52
2007-11-19,55
2007-11-20,58
2007-11-21,61
2007-11-22,64
2007-11-23,67
2007-11-24,70
2007-11-25,73
2007-11-26,76
2007-11-27,79
2007-11-28,82
2007-11-29,85
2007-11-30,88
2007-12-01,92
2007-12-02,89
2007-12-03,86
2007-12-04,83
2007-12-05,80
2007-12-06,77
2007-12-07,74
2007-12-08,71
2007-12-09,68
2007-12-10,65
2007-12-11,62
2007-12-12,59
2007-12-13,56
2007-12-14,53
2007-12-15,50
2007-12-16,47
2007-12-17,44
2007-12-18,41
2007-12-19,38
2007-12-20,35
2007-12-21,32
2007-12-22,29
2007-12-23,26
2007-12-24,23
2007-12-25,20
2007-12-26,17
2007-12-27,14
2007-12-28,11
2007-12-29,8
2007-12-30,5
2007-12-31,2
2008-01-01,0
2008-01-02,0
2008-01-03,0
2008-01-04,0
2008-01-05,0
2008-01-06,0
2008-01-07,0
2008-01-08,0
2008-01-09,0
2008-01-10,0
2008-01-11,0
2008-01-12,0
2008-01-13,0
2008-01-14,0
2008-01-15,0
2008-01-16,0
2008-01-17,0
2008-01-18,0
2008-01-19,0
2008-01-20,0
2008-01-21,0
2008-01-22,0
2008-01-23,0
2008-01-24,0
2008-01-25,0
2008-01-26,0
2008-01-27,0
2008-01-28,0
2008-01-29,0
2008-01-30,0
2008-01-31,0
2008-02-01,0
2008-02-02,0
2008-02-03,0
2008-02-04,0
2008-02-05,0
2008-02-06,0
2008-02-07,0
2008-02-08,0
2008-02-09,0
2008-02-10,0
2008-02-11,0
2008-02-12,0
2008-02-13,0
2008-02-14,0
2008-02-15,0
2008-02-16,0
2008-02-17,0
2008-02-18,0
2008-02-19,0
2008-02-20,0
2008-02-21,0
2008-02-22,0
2008-02-23,0
2008-02-24,0
2008-02-25,0
2008-02-26,0
2008-02-27,0
2008-02-28,0
2008-02-29,0
2008-03-01,0
2008-03-02,0
2008-03-03,0
2008-03-04,0
2008-03-05,0
2008-03-06,0
2008-03-07,0
2008-03-08,0
2008-03-09,0
2008-03-10,0
2008-03-11,0
2008-03-12,0
2008-03-13,0
2008-03-14,0
2008-03-15,0
2008-03-16,0
2008-03-17,0
2008-03-18,0
2008-03-19,0
2008-03-20,0
2008-03-21,0
2008-03-22,0
2008-03-23,0
2008-03-24,0
2008-03-25,0
2008-03-26,0
2008-03-27,0
2008-03-28,0
2008-03-29,0
2008-03-30,0
2008-03-31,0
2008-04-01,0
2008-04-02,0
2008-04-03,0
2008-04-04,0
2008-04-05,0
2008-04-06,0
2008-04-07,0
2008-04-08,0
2008-04-09,0
2008-04-10,0
2008-04-11,0
2008-04-12,0
2008-04-13,0
2008-04-14,0
2008-04-15,0
2008-04-16,0
2008-04-17,0
2008-04-18,0
2008-04-19,0
2008-04-20,0
2008-04-21,0
2008-04-22,0
2008-04-23,0
2008-04-24,0
2008-04-25,0
2008-04-26,0
2008-04-27,0
2008-04-28,0
2008-04-29,0
2008-04-30,0
2008-05-01,0
2008-05-02,0
2008-05-03,0
2008-05-04,0
2008-05-05,0
2008-05-06,0
2008-05-07,0
2008-05-08,0
2008-05-09,0
2008-05-10,0
2008-05-11,0
2008-05-12,0
2008-05-13,0
2008-05-14,0
2008-05-15,0
2008-05-16,0
2008-05-17,0
2008-05-18,0
2008-05-19,0
2008-05-20,0
2008-05-21,0
2008-05-22,0
2008-05-23,0
2008-05-24,0
2008-05-25,0
2008-05-26,0
2008-05-27,0
2008-05-28,0
2008-05-29,0
2008-05-30,0
2008-05-31,0
2008-06-01,0
2008-06-02,2
2008-06-03,5
2008-06-04,7
2008-06-05,10
2008-06-06,12
2008-06-07,15
2008-06-08,17
2008-06-09,20
2008-06-10,22
2008-06-11,25
2008-06-12,27
2008-06-13,30
2008-06-14,32
2008-06-15,35
2008-06-16,38
2008-06-17,40
2008-06-18,43
2008-06-19,45
2008-06-20,48
2008-06-21,50
2008-06-22,53
2008-06-23,55
2008-06-24,58
2008-06-25,60
2008-06-26,63
2008-06-27,65
2008-06-28,68
2008-06-29,70
2008-06-30,73
2008-07-01,76
2008-07-02,76
2008-07-03,77
2008-07-04,78
2008-07-05,79
2008-07-06,79
2008-07-07,80
2008-07-08,81
2008-07-09,82
2008-07-10,82
2008-07-11,83
2008-07-12,84
2008-07-13,85
2008-07-14,86
2008-07-15,86
2008-07-16,87
2008-07-17,88
2008-07-18,89
2008-07-19,89
2008-07-20,90
2008-07-21,91
2008-07-22,92
2008-07-23,93
2008-07-24,93
2008-07-25,94
2008-07-26,95
2008-07-27,96
2008-07-28,96
2008-07-29,97
2008-07-30,98
2008-07-31,99
2008-08-01,100
2008-08-02,99
2008-08-03,98
2008-08-04,98
2008-08-05,97
2008-08-06,97
2008-08-07,96
2008-08-08,96
2008-08-09,95
2008-08-10,95
2008-08-11,94
2008-08-12,93
2008-08-13,93
2008-08-14,92
2008-08-15,92
2008-08-16,91
2008-08-17,91
2008-08-18,90
2008-08-19,90
2008-08-20,89
2008-08-21,89
2008-08-22,88
2008-08-23,87
2008-08-24,87
2008-08-25,86
2008-08-26,86
2008-08-27,85
2008-08-28,85
2008-08-29,84
2008-08-30,84
2008-08-31,83
2008-09-01,83
